البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
أفارج كربتي عني فهانا ضقت بالكرب,فهانا ضقت بالكرب,أفارج كربتي عني,الهزج,اللواح
تقبل توبتي مني بخلع الذنب كالأتب,بخلع الذنب كالأتب,تقبل توبتي مني,الهزج,اللواح
وصل على النبي محم مدٍ وكل الآل والصحب,مدٍ وكل الآل والصحب,وصل على النبي محم,الهزج,اللواح
ظُهورُ الحَقِّ في العالَمِ بِالقُدرَةِ وَالعِلمِ,بِالقُدرَةِ وَالعِلمِ,ظُهورُ الحَقِّ في العالَمِ,الهزج,المكزون السنجاري
وَبِالعَدلِ وَبِالإِحسا نِ وَالرَأفَةِ وَالحِلمِ,نِ وَالرَأفَةِ وَالحِلمِ,وَبِالعَدلِ وَبِالإِحسا,الهزج,المكزون السنجاري
وَلَم يُدرَك عَلا عَن ذاكَ بِالحَيِّزِ وَالجِسمِ,بِالحَيِّزِ وَالجِسمِ,وَلَم يُدرَك عَلا عَن ذاكَ,الهزج,المكزون السنجاري
أَيَارَبِّ أَذَا الْعِزَّهْ أَمَنْ يَسْقِي الْوَرَى عِزَّهْ,أَمَنْ يَسْقِي الْوَرَى عِزَّهْ,أَيَارَبِّ أَذَا الْعِزَّهْ,الهزج,ابن زاكور
قَضَى عَبْدُكَ مِنْ وَجْدٍ وَقَدْ أَوْهَى الْهَوَى عِزَّهْ,وَقَدْ أَوْهَى الْهَوَى عِزَّهْ,قَضَى عَبْدُكَ مِنْ وَجْدٍ,الهزج,ابن زاكور
وَأَضْنَاهُ الذِي بَزَّهُ مِنَ السُّلْوَانِ إِذْ عَزَّهْ,مِنَ السُّلْوَانِ إِذْ عَزَّهْ,وَأَضْنَاهُ الذِي بَزَّهُ,الهزج,ابن زاكور
وَرُمْحُ الْغَمِّ قَدْ رَزَّهْ فَأَرْدَى قَلْبَهُ رَزَّهْ,فَأَرْدَى قَلْبَهُ رَزَّهْ,وَرُمْحُ الْغَمِّ قَدْ رَزَّهْ,الهزج,ابن زاكور
فَسَدِّدْهُ وَأَيِّدْهُ وَثَبِّتْهُ كَمَا الرَّزَّهْ,وَثَبِّتْهُ كَمَا الرَّزَّهْ,فَسَدِّدْهُ وَأَيِّدْهُ,الهزج,ابن زاكور
وَأَطْعِمْ قَلْبَهُ الْعَرْثَا نَ بُرَّ الْبِرِّ أَوْ رُزَّهْ,نَ بُرَّ الْبِرِّ أَوْ رُزَّهْ,وَأَطْعِمْ قَلْبَهُ الْعَرْثَا,الهزج,ابن زاكور
وَقَدْ نَادَاكَ ذُو ذُلٍّ أَجِبْ يَا رَبَّنَا رِزَّهْ,أَجِبْ يَا رَبَّنَا رِزَّهْ,وَقَدْ نَادَاكَ ذُو ذُلٍّ,الهزج,ابن زاكور
وَأَنْقِذْهُ مِنَ الشِّرْكِ إِذَا الشَّرُّ انْتَضَى لَخْزَهْ,إِذَا الشَّرُّ انْتَضَى لَخْزَهْ,وَأَنْقِذْهُ مِنَ الشِّرْكِ,الهزج,ابن زاكور
وَأَبْدَى فَقْرُهُ عَجْزَهْ وَأَغْرَى بِالْعَنَا لَحْزَهْ,وَأَغْرَى بِالْعَنَا لَحْزَهْ,وَأَبْدَى فَقْرُهُ عَجْزَهْ,الهزج,ابن زاكور
وَيَسِّرْهُ إِلَى الْيُسْرَى وَكُنْ مِنْ ضِدِّهَا حِرْزَهْ,وَكُنْ مِنْ ضِدِّهَا حِرْزَهْ,وَيَسِّرْهُ إِلَى الْيُسْرَى,الهزج,ابن زاكور
وَكُنْ تَعْويذَهُ مِنْ كُ لِّ مَا يَخْشَاهُ أَوْ حِرْزَهْ,لِّ مَا يَخْشَاهُ أَوْ حِرْزَهْ,وَكُنْ تَعْويذَهُ مِنْ كُ,الهزج,ابن زاكور
وَعَامِلهُ بِتَوْفِيقٍِ إِلَى مَا يَقْتَضِي حَْرزَهْ,إِلَى مَا يَقْتَضِي حَْرزَهْ,وَعَامِلهُ بِتَوْفِيقٍِ,الهزج,ابن زاكور
وَأَمِّنْهُ مِنَ اللَّذْ يَقْ تَضِي عَنْ هَدْيِكُمْ بَهْزَهْ,تَضِي عَنْ هَدْيِكُمْ بَهْزَهْ,وَأَمِّنْهُ مِنَ اللَّذْ يَقْ,الهزج,ابن زاكور
وَمِمَّا يَقْتَضِي نَحْزَهْ وَمِمَّا يَقْتَضِي نَهْزَهْ,وَمِمَّا يَقْتَضِي نَهْزَهْ,وَمِمَّا يَقْتَضِي نَحْزَهْ,الهزج,ابن زاكور
وَسَلِّمْنِي فِي ذِهْنِ يَ مِمَّا يَقْتَضِي أَزَّهْ,يَ مِمَّا يَقْتَضِي أَزَّهْ,وَسَلِّمْنِي فِي ذِهْنِ,الهزج,ابن زاكور
وَمِنْ إِبْلِيسَ ذِي التَّدْلِي سِ لاَ تُغْرِي بِنَا أَزَّهْ,سِ لاَ تُغْرِي بِنَا أَزَّهْ,وَمِنْ إِبْلِيسَ ذِي التَّدْلِي,الهزج,ابن زاكور
وَمِمَّا يَقْطِفُ الذَّنْبَ ال لَذِي يُصْلِي الْفَتَى رِجْزَهْ,لَذِي يُصْلِي الْفَتَى رِجْزَهْ,وَمِمَّا يَقْطِفُ الذَّنْبَ ال,الهزج,ابن زاكور
وَمِمَّا يَجْتَنِي الْعَيْبَ ال لَذِي يُكْسِي الْحََشَا رِجْزَهْ,لَذِي يُكْسِي الْحََشَا رِجْزَهْ,وَمِمَّا يَجْتَنِي الْعَيْبَ ال,الهزج,ابن زاكور
وَمَلِّكْنِي مَطَا الرُّشْدِ لِأُضْحِي مَاسِكاً غَرْزَهْ,لِأُضْحِي مَاسِكاً غَرْزَهْ,وَمَلِّكْنِي مَطَا الرُّشْدِ,الهزج,ابن زاكور
وَأَمِّنْنِي أَذَا التَّأْمِي نِ نَخْسَ الْغَيِّ أَوْ غَرْزَهْ,نِ نَخْسَ الْغَيِّ أَوْ غَرْزَهْ,وَأَمِّنْنِي أَذَا التَّأْمِي,الهزج,ابن زاكور
وَضَرْبَ الْهَمِّ أَوْ وَخْزَهْ وَطَعْنَ الْغَمِّ أَوْ رَكْزَهْ,وَطَعْنَ الْغَمِّ أَوْ رَكْزَهْ,وَضَرْبَ الْهَمِّ أَوْ وَخْزَهْ,الهزج,ابن زاكور
فَضُرِّي قَدْ دَعَا مِنْكُمْ عَلِيماً سَامِعاً رِِكْزَهْ,عَلِيماً سَامِعاً رِِكْزَهْ,فَضُرِّي قَدْ دَعَا مِنْكُمْ,الهزج,ابن زاكور
بِجَاهِ الْمُصْطَفَى الْمُخْتَا رِ مَنْ رَوَّى الْوَرَى مِزَّهْ,رِ مَنْ رَوَّى الْوَرَى مِزَّهْ,بِجَاهِ الْمُصْطَفَى الْمُخْتَا,الهزج,ابن زاكور
صَلاَةٌ دَائِماً تَسْقِي هِ مِنْ رِضْوَانِكُمْ مَزَّهْ,هِ مِنْ رِضْوَانِكُمْ مَزَّهْ,صَلاَةٌ دَائِماً تَسْقِي,الهزج,ابن زاكور
عَلَيْهِ مَا حَبَاهُ الْفَجْ رُ حُلْوَ الذِّكْرِ أَوْ مُزَّهْ,رُ حُلْوَ الذِّكْرِ أَوْ مُزَّهْ,عَلَيْهِ مَا حَبَاهُ الْفَجْ,الهزج,ابن زاكور
تعالى اللّه ما شاء وزاد اللّه إيماني,وزاد اللّه إيماني,تعالى اللّه ما شاء,الهزج,بديع الزمان الهمذاني
أأفريدون في التاج أم الاسكندر الثاني,أم الاسكندر الثاني,أأفريدون في التاج,الهزج,بديع الزمان الهمذاني
أم الرجعة قد عادت إلينا بسليمان,إلينا بسليمان,أم الرجعة قد عادت,الهزج,بديع الزمان الهمذاني
أظلت شمس محمود على أنجم سامان,على أنجم سامان,أظلت شمس محمود,الهزج,بديع الزمان الهمذاني
وأمسى آل بهرام عبيداً لابن خاقان,عبيداً لابن خاقان,وأمسى آل بهرام,الهزج,بديع الزمان الهمذاني
إذا ما ركب الفيل لحرب أو لميدان,لحرب أو لميدان,إذا ما ركب الفيل,الهزج,بديع الزمان الهمذاني
رأت عيناك سلطاناً على منكب شيطان,على منكب شيطان,رأت عيناك سلطاناً,الهزج,بديع الزمان الهمذاني
أمن واسطة الهند إلى ساحات جرجان,إلى ساحات جرجان,أمن واسطة الهند,الهزج,بديع الزمان الهمذاني
ومن قاصية السند إلى أقصى خراسان,إلى أقصى خراسان,ومن قاصية السند,الهزج,بديع الزمان الهمذاني
على مُقتَبَل العمر وفي مففتح الشان,وفي مففتح الشان,على مُقتَبَل العمر,الهزج,بديع الزمان الهمذاني
لك السرج إذا شحت على كاهل كيوان,على كاهل كيوان,لك السرج إذا شحت,الهزج,بديع الزمان الهمذاني
يمين الدولة العقبى لبغداد وغمدان,لبغداد وغمدان,يمين الدولة العقبى,الهزج,بديع الزمان الهمذاني
وما يقعد بالمغر ب عن طاعتك اثنان,ب عن طاعتك اثنان,وما يقعد بالمغر,الهزج,بديع الزمان الهمذاني
إذا شئت ففي أمن وفي يمن وإيمان,وفي يمن وإيمان,إذا شئت ففي أمن,الهزج,بديع الزمان الهمذاني
أُشدُد حَيازيمَكَ لِلمَوتِ فِإِنَّ المَوتَ لاقيكَ,فِإِنَّ المَوتَ لاقيكَ,أُشدُد حَيازيمَكَ لِلمَوتِ,الهزج,أحيحة بن الجلاح
وَلا تَجزَع مِنَ المَوتِ إِذا حَلَّ بِواديكَ,إِذا حَلَّ بِواديكَ,وَلا تَجزَع مِنَ المَوتِ,الهزج,أحيحة بن الجلاح
بَني مِصرَ اِرفَعوا الغار وَحَيّوا بَطَلَ الهِندِ,وَحَيّوا بَطَلَ الهِندِ,بَني مِصرَ اِرفَعوا الغار,الهزج,أحمد شوقي
وَأَدّوا واجِباً وَاِقضوا حُقوقَ العَلَمِ الفَردِ,حُقوقَ العَلَمِ الفَردِ,وَأَدّوا واجِباً وَاِقضوا,الهزج,أحمد شوقي
أَخوكُم في المقاساةِ وَعَركِ المَوقِفِ النَكدِ,وَعَركِ المَوقِفِ النَكدِ,أَخوكُم في المقاساةِ,الهزج,أحمد شوقي
وَفي التَضحِيَةِ الكُبرى وَفي المَطلَبِ وَالجُهدِ,وَفي المَطلَبِ وَالجُهدِ,وَفي التَضحِيَةِ الكُبرى,الهزج,أحمد شوقي
وَفي الجُرحِ وَفي الدَمعِ وَفي النَفيِ مِنَ المَهدِ,وَفي النَفيِ مِنَ المَهدِ,وَفي الجُرحِ وَفي الدَمعِ,الهزج,أحمد شوقي
وَفي الرِحلَةِ لِلحَقِّ وَفي مَرحَلَةِ الوَفدِ,وَفي مَرحَلَةِ الوَفدِ,وَفي الرِحلَةِ لِلحَقِّ,الهزج,أحمد شوقي
قِفوا حَيّوهُ مِن قُربٍ عَلى الفُلكِ وَمِن بُعدِ,عَلى الفُلكِ وَمِن بُعدِ,قِفوا حَيّوهُ مِن قُربٍ,الهزج,أحمد شوقي
وَغَطّوا البَرَّ بِالآسِ وَغَطّوا البَحرَ بِالوَردِ,وَغَطّوا البَحرَ بِالوَردِ,وَغَطّوا البَرَّ بِالآسِ,الهزج,أحمد شوقي
عَلى إِفريزِ راجبوتا نَ تِمثالٌ مِنَ المَجدِ,نَ تِمثالٌ مِنَ المَجدِ,عَلى إِفريزِ راجبوتا,الهزج,أحمد شوقي
نَبِيٌّ مِثلُ كونفُشيو سَ أَو مِن ذَلِكَ العَهدِ,سَ أَو مِن ذَلِكَ العَهدِ,نَبِيٌّ مِثلُ كونفُشيو,الهزج,أحمد شوقي
قَريبُ القَولِ وَالفِعلِ مِنَ المُنتَظَرِ المَهدي,مِنَ المُنتَظَرِ المَهدي,قَريبُ القَولِ وَالفِعلِ,الهزج,أحمد شوقي
شَبيهُ الرُسلِ في الذَودِ عَنِ الحَقِّ وَفي الزُهدِ,عَنِ الحَقِّ وَفي الزُهدِ,شَبيهُ الرُسلِ في الذَودِ,الهزج,أحمد شوقي
لَقَد عَلَّمَ بِالحَقِّ وَبِالصَبرِ وَبِالقَصدِ,وَبِالصَبرِ وَبِالقَصدِ,لَقَد عَلَّمَ بِالحَقِّ,الهزج,أحمد شوقي
وَنادى المَشرِقَ الأَقصى فَلَبّاهُ مِنَ اللَحدِ,فَلَبّاهُ مِنَ اللَحدِ,وَنادى المَشرِقَ الأَقصى,الهزج,أحمد شوقي
وَجاءَ الأَنفُسَ المَرضى فَداواها مِنَ الحِقدِ,فَداواها مِنَ الحِقدِ,وَجاءَ الأَنفُسَ المَرضى,الهزج,أحمد شوقي
دَعا الهِندوسَ وَالإِسلا مَ لِلأُلفَةِ وَالوُدِّ,مَ لِلأُلفَةِ وَالوُدِّ,دَعا الهِندوسَ وَالإِسلا,الهزج,أحمد شوقي
بِسِحرٍ مِن قُوى الروحِ حَوى السَيفَينِ في غِمدِ,حَوى السَيفَينِ في غِمدِ,بِسِحرٍ مِن قُوى الروحِ,الهزج,أحمد شوقي
وَسُلطانٍ مِنَ النَفسِ يُقَوّي رائِضَ الأَسدِ,يُقَوّي رائِضَ الأَسدِ,وَسُلطانٍ مِنَ النَفسِ,الهزج,أحمد شوقي
وَتَوفيقٍ مِنَ اللَهِ وَتَيسيرٍ مِنَ السَعدِ,وَتَيسيرٍ مِنَ السَعدِ,وَتَوفيقٍ مِنَ اللَهِ,الهزج,أحمد شوقي
وَحَظٍّ لَيسَ يُعطاهُ سِوى المَخلوقِ لِلخُلدِ,سِوى المَخلوقِ لِلخُلدِ,وَحَظٍّ لَيسَ يُعطاهُ,الهزج,أحمد شوقي
