البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
ولا تعجَبَنْ لحياةِ الهمومِ حياةُ الهُمُومِ بمَوْتِ الهِمَمْ,حياةُ الهُمُومِ بمَوْتِ الهِمَمْ,ولا تعجَبَنْ لحياةِ الهمومِ,المتقارب,ابن سناء الملك
ويومٍ كَليلةِ صَدِّ الحبيب يقالُ أَضاءَ وقلت ادْلَهَم,يقالُ أَضاءَ وقلت ادْلَهَم,ويومٍ كَليلةِ صَدِّ الحبيب,المتقارب,ابن سناء الملك
أَرى الْبَرْقَ في خَدِّه كالشحُّو بِ والشمسَ في وجْهِهِ كالغَمَمْ,بِ والشمسَ في وجْهِهِ كالغَمَمْ,أَرى الْبَرْقَ في خَدِّه كالشحُّو,المتقارب,ابن سناء الملك
وما اسودَّ إِلا لأَنِّي به قَبَرْتُ العُلاَ ودفَنْتُ الكَرمْ,قَبَرْتُ العُلاَ ودفَنْتُ الكَرمْ,وما اسودَّ إِلا لأَنِّي به,المتقارب,ابن سناء الملك
ولكن أُعِيدَ بعَبْدِ الرحيمِ وما زال بالجُودِ مُحيي الرِّمَمْ,وما زال بالجُودِ مُحيي الرِّمَمْ,ولكن أُعِيدَ بعَبْدِ الرحيمِ,المتقارب,ابن سناء الملك
ولولاه كنتُ نَبَذْتُ الدواةَ ولولاه كنتُ كَسرتُ القَلَمْ,ولولاه كنتُ كَسرتُ القَلَمْ,ولولاه كنتُ نَبَذْتُ الدواةَ,المتقارب,ابن سناء الملك
ولولا فريضةُ مَدْحِي له لقلتُ بكم يُشْتَرى لي بكم,لقلتُ بكم يُشْتَرى لي بكم,ولولا فريضةُ مَدْحِي له,المتقارب,ابن سناء الملك
وعمَّ الورى بالهوى خَالُه ويا قَلَّ ما يوجدُ الخالُ عَمْ,ويا قَلَّ ما يوجدُ الخالُ عَمْ,وعمَّ الورى بالهوى خَالُه,المتقارب,ابن سناء الملك
وعِقُد مقبَّلِه كلُّه يتيمٌ ولكن نراهُ ابْتَسَمْ,يتيمٌ ولكن نراهُ ابْتَسَمْ,وعِقُد مقبَّلِه كلُّه,المتقارب,ابن سناء الملك
أَيا عاذِلي فيه لما رآهُ لئن كنتَ أَعْمَى فإِني أَصَمْ,لئن كنتَ أَعْمَى فإِني أَصَمْ,أَيا عاذِلي فيه لما رآهُ,المتقارب,ابن سناء الملك
وَهبْكَ أَبا ذَرِّ هذَا الكلامِ فَهَبْنِي أَبا جَهْلِ هذا الصَّنَمْ,فَهَبْنِي أَبا جَهْلِ هذا الصَّنَمْ,وَهبْكَ أَبا ذَرِّ هذَا الكلامِ,المتقارب,ابن سناء الملك
وأَيْنَ العواذِلُ ممن هَويْتُ ولو كُنَّ ثَمَّ لأَبْصرنْ ثَمْ,ولو كُنَّ ثَمَّ لأَبْصرنْ ثَمْ,وأَيْنَ العواذِلُ ممن هَويْتُ,المتقارب,ابن سناء الملك
أُسِرُّ الغرامَ وَيْبدُو عَليَّ وما انْكَتَم الشَّيْبُ تَحْتَ الكَتَمْ,وما انْكَتَم الشَّيْبُ تَحْتَ الكَتَمْ,أُسِرُّ الغرامَ وَيْبدُو عَليَّ,المتقارب,ابن سناء الملك
على أَنَّنِي مُذْ عرفْتُ الهَوَى جهلتُ النُّهى واستطبْتُ الأَلَمْ,جهلتُ النُّهى واستطبْتُ الأَلَمْ,على أَنَّنِي مُذْ عرفْتُ الهَوَى,المتقارب,ابن سناء الملك
وبِعْتُ الكَرَى واشتريتُ السُّهادَ فما ذُقْتُ طَعم الكَرَى مُنْذُ كَم,فما ذُقْتُ طَعم الكَرَى مُنْذُ كَم,وبِعْتُ الكَرَى واشتريتُ السُّهادَ,المتقارب,ابن سناء الملك
وأَربعةٌ قطُّ لم تَفْتَرِقْ هَوىً وجوىً وحياةٌ وهَمْ,هَوىً وجوىً وحياةٌ وهَمْ,وأَربعةٌ قطُّ لم تَفْتَرِقْ,المتقارب,ابن سناء الملك
ولا تعجَبَنْ لحياةِ الهمومِ حياةُ الهُمُومِ بمَوْتِ الهِمَمْ,حياةُ الهُمُومِ بمَوْتِ الهِمَمْ,ولا تعجَبَنْ لحياةِ الهمومِ,المتقارب,ابن سناء الملك
ويومٍ كَليلةِ صَدِّ الحبيب يقالُ أَضاءَ وقلت ادْلَهَم,يقالُ أَضاءَ وقلت ادْلَهَم,ويومٍ كَليلةِ صَدِّ الحبيب,المتقارب,ابن سناء الملك
أَرى الْبَرْقَ في خَدِّه كالشحُّو بِ والشمسَ في وجْهِهِ كالغَمَمْ,بِ والشمسَ في وجْهِهِ كالغَمَمْ,أَرى الْبَرْقَ في خَدِّه كالشحُّو,المتقارب,ابن سناء الملك
وما اسودَّ إِلا لأَنِّي به قَبَرْتُ العُلاَ ودفَنْتُ الكَرمْ,قَبَرْتُ العُلاَ ودفَنْتُ الكَرمْ,وما اسودَّ إِلا لأَنِّي به,المتقارب,ابن سناء الملك
ولكن أُعِيدَ بعَبْدِ الرحيمِ وما زال بالجُودِ مُحيي الرِّمَمْ,وما زال بالجُودِ مُحيي الرِّمَمْ,ولكن أُعِيدَ بعَبْدِ الرحيمِ,المتقارب,ابن سناء الملك
ولولاه كنتُ نَبَذْتُ الدواةَ ولولاه كنتُ كَسرتُ القَلَمْ,ولولاه كنتُ كَسرتُ القَلَمْ,ولولاه كنتُ نَبَذْتُ الدواةَ,المتقارب,ابن سناء الملك
ولولا فريضةُ مَدْحِي له لقلتُ بكم يُشْتَرى لي بكم,لقلتُ بكم يُشْتَرى لي بكم,ولولا فريضةُ مَدْحِي له,المتقارب,ابن سناء الملك
وأَنَّك أَوفاهُم بالعهودِ وأنك أرعاهم للذمم,وأنك أرعاهم للذمم,وأَنَّك أَوفاهُم بالعهودِ,المتقارب,ابن سناء الملك
فخار أجل وطول أطل وبأْسٌ أَشدُّ وعزمٌ أَشَمْ,وبأْسٌ أَشدُّ وعزمٌ أَشَمْ,فخار أجل وطول أطل,المتقارب,ابن سناء الملك
ودولتُه ركنُها قائِمٌ برغم العدوِّ الأَغثِّ الأَعَمْ,برغم العدوِّ الأَغثِّ الأَعَمْ,ودولتُه ركنُها قائِمٌ,المتقارب,ابن سناء الملك
يعاديك كلُّ لئيمِ الأُصولِ مباحِ الحريم مُشاعِ الحُرَم,مباحِ الحريم مُشاعِ الحُرَم,يعاديك كلُّ لئيمِ الأُصولِ,المتقارب,ابن سناء الملك
له خَلوةٌ كلُّها تَنْقَضِي برتْقِ الفُتُوقِ وسَدِّ الثُّلمْ,برتْقِ الفُتُوقِ وسَدِّ الثُّلمْ,له خَلوةٌ كلُّها تَنْقَضِي,المتقارب,ابن سناء الملك
ويَحْلِفُ أَنِّي الحبيبُ النصيحُ ويَكْذِبُ بل حاسِدٌ متَّهم,ويَكْذِبُ بل حاسِدٌ متَّهم,ويَحْلِفُ أَنِّي الحبيبُ النصيحُ,المتقارب,ابن سناء الملك
ينمُّ إِليكَ وطوْراً عليْكَ فتمَّ له أَمْرُه حين نَمْ,فتمَّ له أَمْرُه حين نَمْ,ينمُّ إِليكَ وطوْراً عليْكَ,المتقارب,ابن سناء الملك
يُرى في الخَلا حاملاً طاعِناً ولكِنْ إِذا مَا رآكَ انْهَزَمْ,ولكِنْ إِذا مَا رآكَ انْهَزَمْ,يُرى في الخَلا حاملاً طاعِناً,المتقارب,ابن سناء الملك
وباسْمِكَ قد حَلَّ فوق السَّما ولولاكَ لَم يَسْمُ بل لم يُسَمْ,ولولاكَ لَم يَسْمُ بل لم يُسَمْ,وباسْمِكَ قد حَلَّ فوق السَّما,المتقارب,ابن سناء الملك
ويَكْفُر أَنعمَك السابغاتِ فسوفَ تعودُ عليهِ نِقَمْ,فسوفَ تعودُ عليهِ نِقَمْ,ويَكْفُر أَنعمَك السابغاتِ,المتقارب,ابن سناء الملك
ويمضغُه الدَّهرُ مَضْغَ الأَديم ويَعْرُكُهُ النحسُ عرْك الأَدَم,ويَعْرُكُهُ النحسُ عرْك الأَدَم,ويمضغُه الدَّهرُ مَضْغَ الأَديم,المتقارب,ابن سناء الملك
وأَعْدِلُ عن ذا إِلى شُكْرِ من أُقصِّر عنه لفرْطِ العِظَم,أُقصِّر عنه لفرْطِ العِظَم,وأَعْدِلُ عن ذا إِلى شُكْرِ من,المتقارب,ابن سناء الملك
رددْتَ أَبي بعد أَن كانَ سَارَ وكادت مَطيتُه أَن تُزَم,وكادت مَطيتُه أَن تُزَم,رددْتَ أَبي بعد أَن كانَ سَارَ,المتقارب,ابن سناء الملك
رددت إِرادتَه إِذْ أَرادَ وثَبَّطْتَ عزْمَتَه إِذْ عَزمَ,وثَبَّطْتَ عزْمَتَه إِذْ عَزمَ,رددت إِرادتَه إِذْ أَرادَ,المتقارب,ابن سناء الملك
نَهَيْتَ عزيمَته فانتهى رسمتَ إِقامَته فارْتَسَمْ,رسمتَ إِقامَته فارْتَسَمْ,نَهَيْتَ عزيمَته فانتهى,المتقارب,ابن سناء الملك
وواللهِ ما بك من حاجةٍ إِلى أَحدٍ من جميع الأُمَمْ,إِلى أَحدٍ من جميع الأُمَمْ,وواللهِ ما بك من حاجةٍ,المتقارب,ابن سناء الملك
ولكنْ رَفَقْتَ له رحمةً فلو سارَ لانحط أَو لانْحَطَم,فلو سارَ لانحط أَو لانْحَطَم,ولكنْ رَفَقْتَ له رحمةً,المتقارب,ابن سناء الملك
وخِفْتَ على عِقْدنا الانتثار لأَنَّ ببقياه كان انتَظَم,لأَنَّ ببقياه كان انتَظَم,وخِفْتَ على عِقْدنا الانتثار,المتقارب,ابن سناء الملك
ولو كان فارقَ طوعاً نداكَ لأَعقَبَه في الطريق الندم,لأَعقَبَه في الطريق الندم,ولو كان فارقَ طوعاً نداكَ,المتقارب,ابن سناء الملك
نقعتَ به غُلَّتي والصَّدى جمعتَ به كبدي والشَّبَمْ,جمعتَ به كبدي والشَّبَمْ,نقعتَ به غُلَّتي والصَّدى,المتقارب,ابن سناء الملك
جمعتَ به شَمْلَنا بل جَمَعْـ ـتَ سُقْيَا الغَمَامِ وكَشْفَ الغُمَم,ـتَ سُقْيَا الغَمَامِ وكَشْفَ الغُمَم,جمعتَ به شَمْلَنا بل جَمَعْـ,المتقارب,ابن سناء الملك
وإِنّي لأَشْكرُ الصنيعَ كشُكر الرياضِ لصُنْعِ الدِّيم,كشُكر الرياضِ لصُنْعِ الدِّيم,وإِنّي لأَشْكرُ الصنيعَ,المتقارب,ابن سناء الملك
وفي النفس واحدةٌ أَحرقتْ فؤَادِي فأَصبح فيها حَمَمْ,فؤَادِي فأَصبح فيها حَمَمْ,وفي النفس واحدةٌ أَحرقتْ,المتقارب,ابن سناء الملك
تقُولُ أَعاديَّ لولا أَبوكَ لما كُنْتَ تدخلُ ذاكَ الحَرَمْ,لما كُنْتَ تدخلُ ذاكَ الحَرَمْ,تقُولُ أَعاديَّ لولا أَبوكَ,المتقارب,ابن سناء الملك
وكنْتَ القصيَّ وكنتَ البعيد وكنتَ من العالَم المُهتَضمْ,وكنتَ من العالَم المُهتَضمْ,وكنْتَ القصيَّ وكنتَ البعيد,المتقارب,ابن سناء الملك
وإِنَّ الأَجلَّ يراك الأَقلَّ ولو كُنْتَ مِمَّنْ رَقَى أَو رَقَمْ,ولو كُنْتَ مِمَّنْ رَقَى أَو رَقَمْ,وإِنَّ الأَجلَّ يراك الأَقلَّ,المتقارب,ابن سناء الملك
وما زال فعلكَ منه يُذَامُ وما زَال قَصدُك منه يُذَمْ,وما زَال قَصدُك منه يُذَمْ,وما زال فعلكَ منه يُذَامُ,المتقارب,ابن سناء الملك
وما أَنت من جِنْسِ من يُصْطَفَى ولا أَنتَ من نَوع ما يُحْترم,ولا أَنتَ من نَوع ما يُحْترم,وما أَنت من جِنْسِ من يُصْطَفَى,المتقارب,ابن سناء الملك
وليس لذاتِك ذاك القَبُولُ وليس لنَفْسِك ذَاكَ القَدَمْ,وليس لنَفْسِك ذَاكَ القَدَمْ,وليس لذاتِك ذاك القَبُولُ,المتقارب,ابن سناء الملك
ولكن أَبوكَ له خِدْمَةٌ دخلْتَ بها في غِمارِ الخَدَم,دخلْتَ بها في غِمارِ الخَدَم,ولكن أَبوكَ له خِدْمَةٌ,المتقارب,ابن سناء الملك
وأَحسب أَنهمُ يكذون وهل يَصدقُ الحاسدُ المتَّهمْ,وهل يَصدقُ الحاسدُ المتَّهمْ,وأَحسب أَنهمُ يكذون,المتقارب,ابن سناء الملك
وحاشا لمجدِك من أَن أُضام بأَنّي إِلى غير ذاتِي أُضَمْ,بأَنّي إِلى غير ذاتِي أُضَمْ,وحاشا لمجدِك من أَن أُضام,المتقارب,ابن سناء الملك
وقد كَذَبُوا أَنت لِي واصِفٌ بحسن الفِعالِ وحُسْن الفَهم,بحسن الفِعالِ وحُسْن الفَهم,وقد كَذَبُوا أَنت لِي واصِفٌ,المتقارب,ابن سناء الملك
وكُتْبُك تشهد أَنِّي الحبيبُ وأَنّي الأَخصُّ وأَنّي الأَعم,وأَنّي الأَخصُّ وأَنّي الأَعم,وكُتْبُك تشهد أَنِّي الحبيبُ,المتقارب,ابن سناء الملك
أَبي بِي سار اسمُه في البلاد وجابَ الوِهادَ بها والأَكَمْ,وجابَ الوِهادَ بها والأَكَمْ,أَبي بِي سار اسمُه في البلاد,المتقارب,ابن سناء الملك
