البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
قد غُمَّ بدرُ التِّم منـ ـه فهْو في الغُمُومِ,ـه فهْو في الغُمُومِ,قد غُمَّ بدرُ التِّم منـ,الرجز,ابن سناء الملك
تلكَ الغُمُومُ هي ما سمِّي بالْغُيومِ,سمِّي بالْغُيومِ,تلكَ الغُمُومُ هي ما,الرجز,ابن سناء الملك
يلدغُنِي عقرب ليْـ ـلِ صُدْغِه البِهيمِ,ـلِ صُدْغِه البِهيمِ,يلدغُنِي عقرب ليْـ,الرجز,ابن سناء الملك
لِذاك قد لبستُ حُلْـ ـىَ وجُهِه الوَسيمِ,ـىَ وجُهِه الوَسيمِ,لِذاك قد لبستُ حُلْـ,الرجز,ابن سناء الملك
حَلْى حُلاه في يميـ ـنِ قلبيَ السَّليم,ـنِ قلبيَ السَّليم,حَلْى حُلاه في يميـ,الرجز,ابن سناء الملك
أَنزلْتُه في خَاطري مُجاوراً هُمومِي,مُجاوراً هُمومِي,أَنزلْتُه في خَاطري,الرجز,ابن سناء الملك
وقد رقمتُ حُبَّه في القلبِ وفي الصَّمِيمِ,في القلبِ وفي الصَّمِيمِ,وقد رقمتُ حُبَّه,الرجز,ابن سناء الملك
فصار منه آمِناً في ذَلِكَ الْحَرِيم,في ذَلِكَ الْحَرِيم,فصار منه آمِناً,الرجز,ابن سناء الملك
مستيْقِظاً لا نَائِماً في الكهْف والرَّقِيم,في الكهْف والرَّقِيم,مستيْقِظاً لا نَائِماً,الرجز,ابن سناء الملك
لا تبعثِ الطَّيفَ فإِ نّ الطَّيْفَ من خُصوم,نّ الطَّيْفَ من خُصوم,لا تبعثِ الطَّيفَ فإِ,الرجز,ابن سناء الملك
يكادُ يَنْفي من مُحا لِ جَهْلِه عُلومِي,لِ جَهْلِه عُلومِي,يكادُ يَنْفي من مُحا,الرجز,ابن سناء الملك
فالطَّيفُ معنىً عند عشـ ـقِي ليس بالمفْهومِ,ـقِي ليس بالمفْهومِ,فالطَّيفُ معنىً عند عشـ,الرجز,ابن سناء الملك
وأَشعَرِيُّ الحبِّ لا يقولُ بالمعدوم,يقولُ بالمعدوم,وأَشعَرِيُّ الحبِّ لا,الرجز,ابن سناء الملك
والقلبُ لا يرْضَى من الـ ـغرامِ بالشَّميم,ـغرامِ بالشَّميم,والقلبُ لا يرْضَى من الـ,الرجز,ابن سناء الملك
آهٍ لطرف ظالمٍ في صُورة المظلومِ,في صُورة المظلومِ,آهٍ لطرف ظالمٍ,الرجز,ابن سناء الملك
وهْو الصَّحيحُ ولَقَدْ تَراه كالسَّقيم,تَراه كالسَّقيم,وهْو الصَّحيحُ ولَقَدْ,الرجز,ابن سناء الملك
وآهِ من عصرٍ تو لَّى ليسَ بالذَّميمِ,لَّى ليسَ بالذَّميمِ,وآهِ من عصرٍ تو,الرجز,ابن سناء الملك
عصرِ شبابٍ طار بالنْـ ـعْمَةِ والنَّعِيم,ـعْمَةِ والنَّعِيم,عصرِ شبابٍ طار بالنْـ,الرجز,ابن سناء الملك
واشتَعَل الشَّيبُ كمثـ ـلِ النَّارِ في الهَشيم,ـلِ النَّارِ في الهَشيم,واشتَعَل الشَّيبُ كمثـ,الرجز,ابن سناء الملك
وأَصْبحَتْ جَنَّةُ إِطرا بِيَ كالصَّريمِ,بِيَ كالصَّريمِ,وأَصْبحَتْ جَنَّةُ إِطرا,الرجز,ابن سناء الملك
ومُلكي أُزيلَ من شيطانِيَ الرَّجِيم,شيطانِيَ الرَّجِيم,ومُلكي أُزيلَ من,الرجز,ابن سناء الملك
فاليومَ لا إِلْفي ولاَ كأْسي ولا نَديمِي,كأْسي ولا نَديمِي,فاليومَ لا إِلْفي ولاَ,الرجز,ابن سناء الملك
وكنتُ كالمخصومِ ثُمَّ عُدت كالْمَعْصُوم,ثُمَّ عُدت كالْمَعْصُوم,وكنتُ كالمخصومِ,الرجز,ابن سناء الملك
وخادِمُ الفاضل بَرٌّ ليسَ بالأَثِيمِ,بَرٌّ ليسَ بالأَثِيمِ,وخادِمُ الفاضل,الرجز,ابن سناء الملك
تُعدِّيه تقواه فتُنْـ ـجيه مِنَ الجَحيم,ـجيه مِنَ الجَحيم,تُعدِّيه تقواه فتُنْـ,الرجز,ابن سناء الملك
ذاكَ الكريمُ ابنُ الكريـ ـمِ ابْنُ الكريمِ الخِيم,ـمِ ابْنُ الكريمِ الخِيم,ذاكَ الكريمُ ابنُ الكريـ,الرجز,ابن سناء الملك
يدعُوهُ بالأَوَّابِ والـ ـأَوَّاهِ والْحَليم,ـأَوَّاهِ والْحَليم,يدعُوهُ بالأَوَّابِ والـ,الرجز,ابن سناء الملك
المالِكُ الناسِكُ محـ ـيي دولةِ الْعُلوم,ـيي دولةِ الْعُلوم,المالِكُ الناسِكُ محـ,الرجز,ابن سناء الملك
وعامرُ الدِّين وبا ني رُكْنِه المهدوم,ني رُكْنِه المهدوم,وعامرُ الدِّين وبا,الرجز,ابن سناء الملك
والواهِبُ الآلافِ لِلسـ ــائِلِ والمحْرُومِ,ــائِلِ والمحْرُومِ,والواهِبُ الآلافِ لِلسـ,الرجز,ابن سناء الملك
وأَوجدَ الجودَ يعمّم بالنَّدى العمِيمِ,بالنَّدى العمِيمِ,وأَوجدَ الجودَ يعمّم,الرجز,ابن سناء الملك
وأَعدَم الْعُدْمَ فما في الخلْقِ مِنْ عَديم,في الخلْقِ مِنْ عَديم,وأَعدَم الْعُدْمَ فما,الرجز,ابن سناء الملك
وأَبرأَ الحالَ النحيـ ـفَ بالنَّدى الجسيم,ـفَ بالنَّدى الجسيم,وأَبرأَ الحالَ النحيـ,الرجز,ابن سناء الملك
فجاءَنا المسيحُ مِنـ ــهُ بيدِ الكَليم,ــهُ بيدِ الكَليم,فجاءَنا المسيحُ مِنـ,الرجز,ابن سناء الملك
تَخْفَى الملُوكُ صُغَّراً لقدرِه العَظيمِ,لقدرِه العَظيمِ,تَخْفَى الملُوكُ صُغَّراً,الرجز,ابن سناء الملك
كما عَنَتْ أَوْجُهُهَا لوجْهِه الْكَرِيمِ,لوجْهِه الْكَرِيمِ,كما عَنَتْ أَوْجُهُهَا,الرجز,ابن سناء الملك
أَتَت إِلى مَوْرِدِهِ مثلَ العِطاشِ الهيمِ,مثلَ العِطاشِ الهيمِ,أَتَت إِلى مَوْرِدِهِ,الرجز,ابن سناء الملك
وسقَطَتْ على الخبيـ ــرِ منْه والعَليمِ,ــرِ منْه والعَليمِ,وسقَطَتْ على الخبيـ,الرجز,ابن سناء الملك
يكفُّها بخوفِه عن طَبْعِها الظَّلُومَ,عن طَبْعِها الظَّلُومَ,يكفُّها بخوفِه,الرجز,ابن سناء الملك
ونِعمَةُ الظَّالمِ بالظَّـ ـالمِ كالظَّليم,ـالمِ كالظَّليم,ونِعمَةُ الظَّالمِ بالظَّـ,الرجز,ابن سناء الملك
ويُنتج السَّعْدُ لَها فِي مُلكِهِ العَظِيم,فِي مُلكِهِ العَظِيم,ويُنتج السَّعْدُ لَها,الرجز,ابن سناء الملك
كما أَقامَتْ مِنْه في نعيمِها المُقيمِ,نعيمِها المُقيمِ,كما أَقامَتْ مِنْه في,الرجز,ابن سناء الملك
لَوْ لَمْ يَرُمَّ مُلْكَها لكان كالرَّمِيم,لكان كالرَّمِيم,لَوْ لَمْ يَرُمَّ مُلْكَها,الرجز,ابن سناء الملك
وكانَ كالمثلوبِ لو لاَه وكالْمثلُوم,لاَه وكالْمثلُوم,وكانَ كالمثلوبِ لو,الرجز,ابن سناء الملك
وكان لَو لَمْ يَدْعه يُدَعّ كاليتيمِ,يُدَعّ كاليتيمِ,وكان لَو لَمْ يَدْعه,الرجز,ابن سناء الملك
وكَمْ له من قَلمٍ والٍ على إِقْليمِ,والٍ على إِقْليمِ,وكَمْ له من قَلمٍ,الرجز,ابن سناء الملك
وذاكَ إِقليمٌ من الـ ـهندِ لأَقْصَى الرُّومِ,ـهندِ لأَقْصَى الرُّومِ,وذاكَ إِقليمٌ من الـ,الرجز,ابن سناء الملك
وذلِك الموقوفُ مِنْ كِتَابه المرقُومِ,كِتَابه المرقُومِ,وذلِك الموقوفُ مِنْ,الرجز,ابن سناء الملك
ولفظُه المنثورُ مثـ ـلُ اللؤلؤِ المنظومِ,ـلُ اللؤلؤِ المنظومِ,ولفظُه المنثورُ مثـ,الرجز,ابن سناء الملك
يا سيِّداً سِرُّ ندا هُ ليسَ بالمكْتُومِ,هُ ليسَ بالمكْتُومِ,يا سيِّداً سِرُّ ندا,الرجز,ابن سناء الملك
يا مُسْهِرِي بِشكرِه وجودُه مُنيمِي,وجودُه مُنيمِي,يا مُسْهِرِي بِشكرِه,الرجز,ابن سناء الملك
أَشكُو وما أَشكو نَعَمْ أَشْكُو إِلى رَحيمِ,أَشْكُو إِلى رَحيمِ,أَشكُو وما أَشكو نَعَمْ,الرجز,ابن سناء الملك
أَشْكُو إِليك أَنْعُماً قد مَلأَتْ حَيْزُومِي,قد مَلأَتْ حَيْزُومِي,أَشْكُو إِليك أَنْعُماً,الرجز,ابن سناء الملك
قد أَثْقَلتْ ظهرِي وقدّ تْ بالْحَيَا أَدِيمي,تْ بالْحَيَا أَدِيمي,قد أَثْقَلتْ ظهرِي وقدّ,الرجز,ابن سناء الملك
وصرتَ إِذ قصَّرتُ يا محمودُ كالمَذْمُومِ,محمودُ كالمَذْمُومِ,وصرتَ إِذ قصَّرتُ يا,الرجز,ابن سناء الملك
وربما أغرق مز ن الغيث بالسجوم,ن الغيث بالسجوم,وربما أغرق مز,الرجز,ابن سناء الملك
وربَّما عادَتْ نجو مُ الأُفْق كالرُّجُومِ,مُ الأُفْق كالرُّجُومِ,وربَّما عادَتْ نجو,الرجز,ابن سناء الملك
أَقلُّ ما يوليه تبـ ـجيليَ مَعْ تَعْظيمِي,ـجيليَ مَعْ تَعْظيمِي,أَقلُّ ما يوليه تبـ,الرجز,ابن سناء الملك
ووصْفُ تصنيفي ومنـ ـثوريَ مَعْ مَنْظومِي,ـثوريَ مَعْ مَنْظومِي,ووصْفُ تصنيفي ومنـ,الرجز,ابن سناء الملك
ومنكَ تعليمي ومَا عُلِّمت مَعْ تَفْهيمي,عُلِّمت مَعْ تَفْهيمي,ومنكَ تعليمي ومَا,الرجز,ابن سناء الملك
وعَمَّرْتُ دار طرا زِي منكَ بالمَرقُوم,زِي منكَ بالمَرقُوم,وعَمَّرْتُ دار طرا,الرجز,ابن سناء الملك
كذا مُوشَّحاتِي صر نَ مِنْك كالطَّمِيمِ,نَ مِنْك كالطَّمِيمِ,كذا مُوشَّحاتِي صر,الرجز,ابن سناء الملك
وأَنْتَ إِنْ شَكَرْتَ فالشُّـ ـكْرُ إِليكَ يُومِي,ـكْرُ إِليكَ يُومِي,وأَنْتَ إِنْ شَكَرْتَ فالشُّـ,الرجز,ابن سناء الملك
ولي عِدىً أَنفاسُهم كالسُّمِّ والسُّمُومِ,كالسُّمِّ والسُّمُومِ,ولي عِدىً أَنفاسُهم,الرجز,ابن سناء الملك
هُمْ عِلَّة الأَنْفُسِ والأَرواحِ والجُسومِ,والأَرواحِ والجُسومِ,هُمْ عِلَّة الأَنْفُسِ,الرجز,ابن سناء الملك
رفَعْتني عنْهم مَن التُّخومِ للنُّجومِ,التُّخومِ للنُّجومِ,رفَعْتني عنْهم مَن,الرجز,ابن سناء الملك
ورَكَدَتْ ريحُهمُ عِنْدَك من نَسيمِ,عِنْدَك من نَسيمِ,ورَكَدَتْ ريحُهمُ,الرجز,ابن سناء الملك
أَقمْتَنِي فرجَعُوا في المقْعَدِ المُقيمِ,في المقْعَدِ المُقيمِ,أَقمْتَنِي فرجَعُوا,الرجز,ابن سناء الملك
وقد قَضى تأخيرُهم ما شئتَ من تَقْديمِ,ما شئتَ من تَقْديمِ,وقد قَضى تأخيرُهم,الرجز,ابن سناء الملك
وصرتَ مخدومِي فصا رَ كلُّهم خَديمِي,رَ كلُّهم خَديمِي,وصرتَ مخدومِي فصا,الرجز,ابن سناء الملك
فاهْنَأ بعيدٍ قادمٍ بأَسعدِ الْقُدومِ,بأَسعدِ الْقُدومِ,فاهْنَأ بعيدٍ قادمٍ,الرجز,ابن سناء الملك
أَتاكَ بالتكْميل للـ ـآمالِ والتَّتْمِيمِ,ـآمالِ والتَّتْمِيمِ,أَتاكَ بالتكْميل للـ,الرجز,ابن سناء الملك
تُحيي به السُّنَّةَ من أَبيكَ إِبْراهيم,أَبيكَ إِبْراهيم,تُحيي به السُّنَّةَ من,الرجز,ابن سناء الملك
وتنحرُ الأَعداءَ فيـ ـــهِ بدالَ الْقُرومِ,ـــهِ بدالَ الْقُرومِ,وتنحرُ الأَعداءَ فيـ,الرجز,ابن سناء الملك
وتعزمُ الهباتِ والْغرْمُ على الرَّغيم,والْغرْمُ على الرَّغيم,وتعزمُ الهباتِ,الرجز,ابن سناء الملك
وتَجعلُ العارِضَ مِنْ روضِيَ كالْحَميمِ,روضِيَ كالْحَميمِ,وتَجعلُ العارِضَ مِنْ,الرجز,ابن سناء الملك
يا نعمةَ اللهِ علىَ عبدِ الرَّحيمِ دُومِي,عبدِ الرَّحيمِ دُومِي,يا نعمةَ اللهِ علىَ,الرجز,ابن سناء الملك
لا تَحسِبي سَباسِبَ العِراقِ وَنَغَضانَ القُلُصِ المَناقي,وَنَغَضانَ القُلُصِ المَناقي,لا تَحسِبي سَباسِبَ العِراقِ,الرجز,جرير
