البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
أَبغي شَفيعاً إِلَيكَ أَو سَبَباً عِندَكَ في الناسِ أَستَزيدُكَ بِه,عِندَكَ في الناسِ أَستَزيدُكَ بِه,أَبغي شَفيعاً إِلَيكَ أَو سَبَباً,المنسرح,البحتري
وَالظُلمُ أَن يَبتَغي الفَتى سَبَباً يَجعَلُهُ وَصلَةً إِلى سَبَبِه,يَجعَلُهُ وَصلَةً إِلى سَبَبِه,وَالظُلمُ أَن يَبتَغي الفَتى سَبَباً,المنسرح,البحتري
يا أَبتاه أَجابَ ربّاً دعاه يا أَبتاهُ إِلى جنّة الفردوسِ مأواهُ,يا أَبتاهُ إِلى جنّة الفردوسِ مأواهُ,يا أَبتاه أَجابَ ربّاً دعاه,المنسرح,فاطمة الزهراء
يا أَبتاهُ إِلى جبريل ننعاهُ يا أَبتاه مَن ربّه ما أدناهُ,يا أَبتاه مَن ربّه ما أدناهُ,يا أَبتاهُ إِلى جبريل ننعاهُ,المنسرح,فاطمة الزهراء
اذكرني البرق في تبسمه والدر بالثغر في تنظمه,والدر بالثغر في تنظمه,اذكرني البرق في تبسمه,المنسرح,ابن مليك الحموي
ساق اذا طاف في مخيمه كلمني والمدام في فمه,كلمني والمدام في فمه,ساق اذا طاف في مخيمه,المنسرح,ابن مليك الحموي
اسكرني من حباب مبسمه افديه كالبدر في اصايله,افديه كالبدر في اصايله,اسكرني من حباب مبسمه,المنسرح,ابن مليك الحموي
جذلان يختال في غلايله فاق على الظبي في شمايله,فاق على الظبي في شمايله,جذلان يختال في غلايله,المنسرح,ابن مليك الحموي
وراح كالغصن في تمايله سكران يشتط في تحكمه,سكران يشتط في تحكمه,وراح كالغصن في تمايله,المنسرح,ابن مليك الحموي
هواه يا صاح كيف استره والدمع بالخد سال احمره,والدمع بالخد سال احمره,هواه يا صاح كيف استره,المنسرح,ابن مليك الحموي
والقلب قد هاج بي تسعره بالله يا برق هل تخبره,بالله يا برق هل تخبره,والقلب قد هاج بي تسعره,المنسرح,ابن مليك الحموي
عن نار قلبي وعن تضرمه وهل حديث اللقا يسوغه,وهل حديث اللقا يسوغه,عن نار قلبي وعن تضرمه,المنسرح,ابن مليك الحموي
وهل اليه ما بي افرغه وهل يفيه في اعرضه,وهل يفيه في اعرضه,وهل اليه ما بي افرغه,المنسرح,ابن مليك الحموي
وهل نسيم سرى يبلغه رسالة من فمي الى فمه,رسالة من فمي الى فمه,وهل نسيم سرى يبلغه,المنسرح,ابن مليك الحموي
اهواه بدرا على البدور سما بوصله باخلا ولي ظلما,بوصله باخلا ولي ظلما,اهواه بدرا على البدور سما,المنسرح,ابن مليك الحموي
ما ضره لو يجود لي كرما عجبت من بخله عليّ وما,عجبت من بخله عليّ وما,ما ضره لو يجود لي كرما,المنسرح,ابن مليك الحموي
يذكره الناس من تكرمه عواذلي بالسلو تأمرني,عواذلي بالسلو تأمرني,يذكره الناس من تكرمه,المنسرح,ابن مليك الحموي
جهلا وتنهاه حين بذكرني فينثني معرضا وينكرني,فينثني معرضا وينكرني,جهلا وتنهاه حين بذكرني,المنسرح,ابن مليك الحموي
هل علموه فصار يهجرني رب خذ الحق من معلمه,رب خذ الحق من معلمه,هل علموه فصار يهجرني,المنسرح,ابن مليك الحموي
قُلْ لِعَلِيٍّ الَّذي صَدَاقَتُهُ عَلَى حُقُوقِ الإِخْوَانِ مؤْتَمَنَهْ,عَلَى حُقُوقِ الإِخْوَانِ مؤْتَمَنَهْ,قُلْ لِعَلِيٍّ الَّذي صَدَاقَتُهُ,المنسرح,البوصيري
أَخُوكَ قَدْ عُوِّدَتْ طَبِيعَتُهُ بِشَرْبَةٍ في الرَّبِيعِ كُلَّ سَنَه,بِشَرْبَةٍ في الرَّبِيعِ كُلَّ سَنَه,أَخُوكَ قَدْ عُوِّدَتْ طَبِيعَتُهُ,المنسرح,البوصيري
والآنَ قَدْ عَفَّنَتْ عَلَيْهِ وَقَدْ هَدَّتْ قُوَاهُ وَجَفَّفَتْ بَدَنَهْ,هَدَّتْ قُوَاهُ وَجَفَّفَتْ بَدَنَهْ,والآنَ قَدْ عَفَّنَتْ عَلَيْهِ وَقَدْ,المنسرح,البوصيري
وَعَوَدَتْ يَوْمَها زِيارَتَهُ وما اعْتَرَاها مِنْ قَبْلِ ذَاكَ سَنَهْ,وما اعْتَرَاها مِنْ قَبْلِ ذَاكَ سَنَهْ,وَعَوَدَتْ يَوْمَها زِيارَتَهُ,المنسرح,البوصيري
وَعادَ عِنْدَ القِيامِ يَحْمِلُها بِرَاحَتَيْهِ كَأَنَّهَا زَمِنَهْ,بِرَاحَتَيْهِ كَأَنَّهَا زَمِنَهْ,وَعادَ عِنْدَ القِيامِ يَحْمِلُها,المنسرح,البوصيري
جِئْت بِها لِلطَّبِيبِ مُشْتَكياَ وَدَمْعَتِي كالعَوَارِضِ الهَتِنَهْ,وَدَمْعَتِي كالعَوَارِضِ الهَتِنَهْ,جِئْت بِها لِلطَّبِيبِ مُشْتَكياَ,المنسرح,البوصيري
فقالَ عُدْ لِي إذَا احْتَمَيتُ وكُلْ في كُلِّ يَوْمِ دَجَاجَةً دَهِنَهْ,في كُلِّ يَوْمِ دَجَاجَةً دَهِنَهْ,فقالَ عُدْ لِي إذَا احْتَمَيتُ وكُلْ,المنسرح,البوصيري
كَيْفَ وُصُولِي إلَى الدَّجَاجَةِ والبَيْضَةُ عِنْدِي كَأنَّها بَدَنَهْ,والبَيْضَةُ عِنْدِي كَأنَّها بَدَنَهْ,كَيْفَ وُصُولِي إلَى الدَّجَاجَةِ,المنسرح,البوصيري
جَزَاكَ رَبِّي إذَا انْتَهَلْتُ بِمَا شَرِبْتُ عَنْ كُلِّ خَرْيَةٍ حَسَنَهْ,شَرِبْتُ عَنْ كُلِّ خَرْيَةٍ حَسَنَهْ,جَزَاكَ رَبِّي إذَا انْتَهَلْتُ بِمَا,المنسرح,البوصيري
قَد أَصبَحَ الرِزقُ ما لَهُ سَبَبٌ في الناسِ إِلّا البِغاءُ وَالكَذِبُ,في الناسِ إِلّا البِغاءُ وَالكَذِبُ,قَد أَصبَحَ الرِزقُ ما لَهُ سَبَبٌ,المنسرح,ابن عنين
سُلطاننا أَعرَجٌ وَكاتِبُهُ ذو عَمَشٍ وَالوَزيرُ مُنحَدِبُ,ذو عَمَشٍ وَالوَزيرُ مُنحَدِبُ,سُلطاننا أَعرَجٌ وَكاتِبُهُ,المنسرح,ابن عنين
وَصاحِبُ الأَمرِ خلقُهُ شَرِسٌ وَعارِضُ الجَيشِ داؤُهُ عَجَبُ,وَعارِضُ الجَيشِ داؤُهُ عَجَبُ,وَصاحِبُ الأَمرِ خلقُهُ شَرِسٌ,المنسرح,ابن عنين
يَبيتُ مِن حِكَّةٍ تُؤَرِّقُهُ في دبرِهِ كَالسَعيرِ تَلتَهِبُ,في دبرِهِ كَالسَعيرِ تَلتَهِبُ,يَبيتُ مِن حِكَّةٍ تُؤَرِّقُهُ,المنسرح,ابن عنين
وَحاكِمُ المُسلِمينَ لَيسَ لَهُ في غَيرِ غُرمولِ أَسوَدٍ أَربُ,في غَيرِ غُرمولِ أَسوَدٍ أَربُ,وَحاكِمُ المُسلِمينَ لَيسَ لَهُ,المنسرح,ابن عنين
وَالدَولَعِيُّ الخَطيبُ مُعتَكِفٌ وَهوَ عَلى قشرِ بَيضَةٍ يَثِبُ,وَهوَ عَلى قشرِ بَيضَةٍ يَثِبُ,وَالدَولَعِيُّ الخَطيبُ مُعتَكِفٌ,المنسرح,ابن عنين
وَلِاِبنِ باقا وَعظٌ يَغُرُّ بِهِ النا سَ وَعَبدُ اللَطيفِ مُحتَسِبُ,سَ وَعَبدُ اللَطيفِ مُحتَسِبُ,وَلِاِبنِ باقا وَعظٌ يَغُرُّ بِهِ النا,المنسرح,ابن عنين
عُيوبُ قَومٍ لَوَ انَّها جُمِعَت في فَلَكٍ ما سَرت بِهِ شُهُبُ,في فَلَكٍ ما سَرت بِهِ شُهُبُ,عُيوبُ قَومٍ لَوَ انَّها جُمِعَت,المنسرح,ابن عنين
اكتَهلتْ همَّتي فأصبحتُ لا أبهَجُ بالشيء كنت أبهجُ بِهْ,أبهَجُ بالشيء كنت أبهجُ بِهْ,اكتَهلتْ همَّتي فأصبحتُ لا,المنسرح,ابن الرومي
وحسبُ من عاش من خُلُوقَتِهِ خُلوقَةٌ تعتريهِ في أرَبِهْ,خُلوقَةٌ تعتريهِ في أرَبِهْ,وحسبُ من عاش من خُلُوقَتِهِ,المنسرح,ابن الرومي
قَد أَهمَلَت لِلخِياطِ إِبرَتَها فَصادَفَت إِبرَةً لِعَقرَبِها,فَصادَفَت إِبرَةً لِعَقرَبِها,قَد أَهمَلَت لِلخِياطِ إِبرَتَها,المنسرح,أبو العلاء المعري
فَهيَ تُسَقّى الحَليبَ لَيلَتَها وَلَم يَكُن مِن لَذيذِ مَشرَبِها,وَلَم يَكُن مِن لَذيذِ مَشرَبِها,فَهيَ تُسَقّى الحَليبَ لَيلَتَها,المنسرح,أبو العلاء المعري
وَإِنَّما الخَودَ في مَسارِبِها كَرَبَّةِ السُمِّ في تَسَرُّبِها,كَرَبَّةِ السُمِّ في تَسَرُّبِها,وَإِنَّما الخَودَ في مَسارِبِها,المنسرح,أبو العلاء المعري
فَلا تَكوني مِثلَ الَّتي لَدَغَت تَبدَأُ في شَرِّها بِأَقرَبِها,تَبدَأُ في شَرِّها بِأَقرَبِها,فَلا تَكوني مِثلَ الَّتي لَدَغَت,المنسرح,أبو العلاء المعري
بَيضاءُ مِن عُسلِ ذروةٍ ضَرَبٌ ثَجَّت بماءِ القلاتِ مِن عَرِمِ,ثَجَّت بماءِ القلاتِ مِن عَرِمِ,بَيضاءُ مِن عُسلِ ذروةٍ ضَرَبٌ,المنسرح,النابغة الجعدي
لو لَم يَقُد نَحوَكَ العِدى الرَغَبُ أَنزَلَهُم تَحتَ حُكمِكَ الرَهَبُ,أَنزَلَهُم تَحتَ حُكمِكَ الرَهَبُ,لو لَم يَقُد نَحوَكَ العِدى الرَغَبُ,المنسرح,ابن حيوس
فَكَيفَ يُنجي الفِرارُ مِن مَلِكٍ تَطلُبُ أَعداءَ مُلكِهِ النُوَبُ,تَطلُبُ أَعداءَ مُلكِهِ النُوَبُ,فَكَيفَ يُنجي الفِرارُ مِن مَلِكٍ,المنسرح,ابن حيوس
وَمَن تَوَلّى الإِلَهُ نُصرَتَهُ فَلَيسَ يَحمي طَريدَهُ الهَرَبُ,فَلَيسَ يَحمي طَريدَهُ الهَرَبُ,وَمَن تَوَلّى الإِلَهُ نُصرَتَهُ,المنسرح,ابن حيوس
بَني شَبيبٍ هُبّوا فَقَد رُفِعَت عَن عَفوِ مُلغي الجَرائِمِ الحُجُبُ,عَن عَفوِ مُلغي الجَرائِمِ الحُجُبُ,بَني شَبيبٍ هُبّوا فَقَد رُفِعَت,المنسرح,ابن حيوس
وَعادَ سَيفُ الهُدى لِعادَتِهِ فَكُلُّ ما تَأمُلونَهُ كَثَبُ,فَكُلُّ ما تَأمُلونَهُ كَثَبُ,وَعادَ سَيفُ الهُدى لِعادَتِهِ,المنسرح,ابن حيوس
عَلامَ تَظمَونَ في مُجاوَرَةِ ال شِركِ وَغَيثُ الإِسلامِ مُنسَكِبُ,شِركِ وَغَيثُ الإِسلامِ مُنسَكِبُ,عَلامَ تَظمَونَ في مُجاوَرَةِ ال,المنسرح,ابن حيوس
حَلَّأتَهُم عَنوَةً وَلَولاكَ ما مُدَّ لِقَيسٍ في أَرضِهِم طُنُبُ,مُدَّ لِقَيسٍ في أَرضِهِم طُنُبُ,حَلَّأتَهُم عَنوَةً وَلَولاكَ ما,المنسرح,ابن حيوس
فَحينَ فاقَ العِقابَ ما اِقتَرَفوا قِدماً وَجازَ الجَزاءَ ما اِكتَسَبوا,قِدماً وَجازَ الجَزاءَ ما اِكتَسَبوا,فَحينَ فاقَ العِقابَ ما اِقتَرَفوا,المنسرح,ابن حيوس
عُدتَ إِلى العادَةِ الَّتي أَلِفوا فَماتَ في طَيِّ صَفحِكَ الغَضَبُ,فَماتَ في طَيِّ صَفحِكَ الغَضَبُ,عُدتَ إِلى العادَةِ الَّتي أَلِفوا,المنسرح,ابن حيوس
لَحاوَلوا نُصرَةً عَلَيكَ وَكَم طالَبِ أَمرٍ قَد غالَهُ الطَلَبُ,طالَبِ أَمرٍ قَد غالَهُ الطَلَبُ,لَحاوَلوا نُصرَةً عَلَيكَ وَكَم,المنسرح,ابن حيوس
حَتّى إِلى أَخفَقَت ظُنونُهُمُ تَهافَتَت نَحوَ قَصرِكَ العُصَبُ,تَهافَتَت نَحوَ قَصرِكَ العُصَبُ,حَتّى إِلى أَخفَقَت ظُنونُهُمُ,المنسرح,ابن حيوس
تَنحو هُماماً في ظِلِّ خِدمَتِهِ تُجنى المَعالي وَتُكسَبُ الرُتَبُ,تُجنى المَعالي وَتُكسَبُ الرُتَبُ,تَنحو هُماماً في ظِلِّ خِدمَتِهِ,المنسرح,ابن حيوس
