,Bayt_Text,Bahr
3904,فَاِنبَرَيا فَذْذَينِ تَحتَ القَسطَلِ قَد ضَمِنَ الآخَرُ قَتلَ الأَوْوَلِ,الرجز
3905,في هَبوَةتِنْ كِلاهُما لَم يَذهَلِ لا يَأتَلي في تَركِ أَن لا يَأتَلي,الرجز
3906,مُقتَحِمنْ عَلى المَكانِ الأَهوَلِ يَخالُ طولَ البَحرِ عَرضَ الجَدوَلِ,الرجز
3907,حَتْتى إِذا قيلَ لَهُ نِلتَ اِفعَلِ إِفتَرْرَ عَن مَذروبَةتِنْ كَالأَنصُلِ,الرجز
3908,لا تَعرِفُ العَهدَ بِصَقلِ الصَيقَلِ مُرَكْكَباتِنْ في العَذابِ المُنزَلِ,الرجز
3909,كَأَنْنَها مِن سُرعَةتِنْ في الشَمأَلِ كَأَنْنَها مِن ثِقَلِنْ في يَذبُلِ,الرجز
3910,كَأَنْنَها مِن سَعَةتِنْ في هَوجَلِ كَأَنْنَهُ مِن عِلمِهِ بِالمَقتَلِ,الرجز
3911,عَلْلَمَ بُقراطَ فِصادَ الأَكحَلِ,الرجز
3912,فَحالَ ما لِلقَفزِ لِلتَجَدْدُلِ وَصارَ ما في جِلدِهِ في المِرجَلِ,الرجز
3913,فَلَم يَضِرنا مَعهُ فَقدُ الأَجدَلِ إِذا بَقيتَ سالِمنْ أَبا عَلي,الرجز
3914,فَالمُلكُ لِلْلَهِ العَزيزِ ثُمْمَ لي,الرجز
4302,ما أَجدَرَ الأَيْيامَ وَاللَيالي بِأَن تَقولَ ما لَهُ وَما لي,الرجز
4303,لا أَن يَكونَ هَكَذا مَقالي فَت بِنيرانِ الحُروبِ صالِ,الرجز
4304,مِنها شَرابي وَبِها اِغتِسالي لا تَخطُرُ الفَحشاءُ لي بِبالِ,الرجز
4305,لَو جَذَبَ الزَرْرادُ مِن أَذيالي مُخَيْيَرنْ لي صَنعَتَي سِربالِ,الرجز
4306,ما سُمتُهُ سَردَ سِوى سِروالِ وَكَيفَ لا وَإِنْنَما إِدلالي,الرجز
4307,بِفارِسِ المَجروحِ وَالشَمالِ أَبي شُجاعِنْ قاتِلِ الأَبطالِ,الرجز
4308,ساقي كُؤوسِ المَوتِ وَالجِريالِ لَمْما أَصارَ القُفصَ أَمسِ الخالي,الرجز
4309,وَقَتْتَلَ الكُردَ عَنِ القِتالِ حَتْتى اِتْتَقَت بِالفَرْرِ وَالإِجفالِ,الرجز
73,إِنْنَ قَلبي عَن تُكتَمِنْ غَيرُ سالِ تَيْيَمَتني وَما أَرادَت وِصالي,الخفيف
74,هَل تَرى عيرَها تُجيزُ سِراعنْ كَالعَدَولِيْيِ رائِحنْ مِن أُوالِ,الخفيف
75,نَزَلوا مِن سُوَيقَةِ الماءِ ظُهرنْ ثُمْمَ راحوا لِلنَعفِ نَعفِ مَطالِ,الخفيف
76,ثُمْمَ أَضحَوا عَلى الدَثينَةِ لا يَألونَ أَن يَرفَعوا صُدورَ الجِمالِ,الخفيف
77,ثُمْمَ كانَ الحِساءُ مِنهُم مُصيفنْ ضارِباتِ الخُدورِ تَحتَ الهَدالِ,الخفيف
78,فَزِعَت تُكتَمُ وَقالَت عَجيبنْ أَن رَأَتني تَغَيْيَرَ اليَومَ حالي,الخفيف
79,يا اِبنَةَ الخَيرِ إِنْنَما نَحنُ رَهنُنْ لِصُروفِ الأَيْيامِ بَعدَ اللَيالي,الخفيف
80,جَلْلَحَ الدَهرُ وَاِنتَحى لي وَقِدمنْ كانَ يُنحي القُوى عَلى أَمثالي,الخفيف
81,أَقصَدَتني سِهامُهُ إِذ رَأَتني وَتَوَلْلَت عَنهُ سُلَيمى نِبالي,الخفيف
82,لا عَجيبُنْ فيما رَأَيتِ وَلَكِن عَجَبُنْ مِن تَفَرْرُطِ الآجالِ,الخفيف
83,تُدرِكُ التِمسَحَ المُوَلْلَعَ في اللُج جَةِ وَالعُصمَ في رُؤوسِ الجِبالِ,الخفيف
84,وَالفَريدَ المُسَفْفَعَ الوَجهِ ذا الجُدْدَةِ يَختارُ آمِناتِ الرِمالِ,الخفيف
85,وَتَصَدْدى لِتَصرَعَ البَطَلَ الأَر وَعَ بَينَ العَلهاءِ وَالسِربالِ,الخفيف
101,هَل عَرَفتَ الدِيارَ عَن أَحقابِ دارِسنْ آيُها كَخَطْطِ الكِتابِ,الخفيف
102,وَكَأَنْني لَمْما عَرَفتُ دِيارَ ال حَيْيِ بِالسَفحِ عَن يَمينِ الحُبابِ,الخفيف
103,يَسَرُنْ حارَضَ الرِبابَةَ حَتْتى راحَ قَصرنْ وَضيمَ في الأَندابِ,الخفيف
104,جَزَعنْ مِنكَ يَاِبنَ سَعدِنْ وَقَد أَخ لَقَ مِنكَ المَشيبُ ثَوبَ الشَبابِ,الخفيف
237,لَيسَ طَعمي طَعمَ الأَرانِبِ إِذ قَل لَصَ دَرْرُ اللِقاحِ في الصِنَبرِ,الخفيف
238,وَرَأَيتَ الإِماءَ كَالجِعثِنِ البا لي عُكوفنْ عَلى قُرارَةِ قِدرِ,الخفيف
239,وَرَأَيتَ الدُخانَ كَالرَدَغِ الأَص حَمِ يَنباعُ مِن وَراءِ السِترِ,الخفيف
240,حاضِرُنْ شَرْرُكُم وَخَيرُكُمُ دَرْرُ خَروسِنْ مِنَ الأَرانِبِ بِكرِ,الخفيف
331,غَبَرَت خَيلُنا نُقاسِمُها القو تَ وَلَم يُبقِ حاصِدُ المَحلِ عودا,الخفيف
332,شَتوَتُنْ توسِعُ الجِمالُ لَها الرَس لَ وَنُسقي عِيالَنا تَصريدا,الخفيف
333,ذاكَ حَتْتى إِذا الرَبيعُ نَفى الأَز مَةَ قُدنا بِها شَياطينَ قودا,الخفيف
334,وَرَمَينا بِها دِيارَ الأَعادي فَأَثابَت بِكُلْلِ قَعبِنْ قَعودا,الخفيف
335,حَبْبَذا هُنْنَ مَتجَرنْ رَبِحَ الصَف قَةَ تَحوي الغِنى وَتَشفي الحَقودا,الخفيف
480,إِنْنَما التَهنِئاتُ لِلأَكفاءِ وَلِمَن يَدْدَني مِنَ البُعَداءِ,الخفيف
481,وَأَنا مِنكَ لا يُهَنْنِئُ عُضوُنْ بِالمَسَرْراتِ سائِرَ الأَعضاءِ,الخفيف
482,مُستَقِلْلٌ لَكَ الدِيارَ وَلَو كا نَ نُجومنْ آجُرْرُ هَذا البِناءِ,الخفيف
483,وَلَوَ أَنْنَ الْلَذي يَخِرْرُ مِنَ الأَم واهِ فيها مِن فِضْضَةتِنْ بَيضاءِ,الخفيف
484,أَنتَ أَعلى مَحَلْلَتَنْ أَن تُهَنْنى بِمَكانِنْ في الأَرضِ أَو في السَماءِ,الخفيف
485,وَلَكَ الناسُ وَالبِلادُ وَما يَس رَحُ بَينَ الغَبراءِ وَالخَضراءِ,الخفيف
486,وَبَساتينُكَ الجِيادُ وَما تَح مِلُ مِن سَمهَرِيْيَةتِنْ سَمراءِ,الخفيف
487,إِنْنَما يَفخَرُ الكَريمُ أَبو المِس كِ بِما يَبتَني مِنَ العَلياءِ,الخفيف
488,وَبِأَيْيامِهِ الْلَتي اِنسَلَخَت عَن هُ وَما دارُهُ سِوى الهَيجاءِ,الخفيف
489,وَبِما أَثْثَرَت صَوارِمُهُ البي ضُ لَهُ في جَماجِمِ الأَعداءِ,الخفيف
490,وَبِمِسكِنْ يُكنى بِهِ لَيسَ بِالمِس كِ وَلَكِنْنَهُ أَريجُ الثَناءِ,الخفيف
491,لا بِما يَبتَني الحَواضِرُ في الري فِ وَما يَطْطَبي قُلوبَ النِساءِ,الخفيف
492,نَزَلَت إِذ نَزَلتَها الدارُ في أَح سَنَ مِنها مِنَ السَنا وَالسَناءِ,الخفيف
493,حَلْلَ في مَنبِتِ الرَياحينِ مِنها مَنبِتُ المَكرُماتِ وَالآلاءِ,الخفيف
494,تَفضَحُ الشَمسَ كُلْلَما ذَرْرَتِ الشَم سُ بِشَمسِنْ مُنيرَةتِنْ سَوداءِ,الخفيف
495,إِنْنَ في ثَوبِكَ الْلَذي المَجدُ فيهِ لَضِيا يُزري بِكُلْلِ ضِياءِ,الخفيف
496,إِنْنَما الجِلدُ مَلبَسُنْ وَاِبيِضاضُ ال نَفسِ خَيرُنْ مِنَ اِبيِضاضِ القَباءِ,الخفيف
497,كَرَمُنْ في شَجاعَةتِنْ وَذَكاءُنْ في بَهاءِنْ وَقُدرَتُنْ في وَفاءِ,الخفيف
498,مَن لِبيضِ المُلوكِ أَن تُبدِلَ اللَو نَ بِلَونِ الأُستاذِ وَالسَحناءِ,الخفيف
499,فَتَراها بَنو الحُروبِ بِأَعيا نِنْ تَراهُ بِها غَداةَ اللِقاءِ,الخفيف
500,يا رَجاءَ العُيونِ في كُلْلِ أَرضِنْ لَم يَكُن غَيرَ أَن أَراكَ رَجائي,الخفيف
501,وَلَقَد أَفنَتِ المَفاوِزُ خَيلي قَبلَ أَن نَلتَقي وَزادي وَمائي,الخفيف
502,فَاِرمِ بي ما أَرَدتَ مِنْني فَإِنْني أَسَدُ القَلبِ آدَمِيْيُ الرُواءِ,الخفيف
503,وَفُؤادي مِنَ المُلوكِ وَإِن كا نَ لِساني يُرى مِنَ الشُعَراءِ,الخفيف
1277,أَنا عَينُ المُسَوْوَدِ الجَحجاحِ هَيْيَجَتني كِلابُكُم بِالنُباحِ,الخفيف
1278,أَيَكونُ الهِجانُ غَيرَ هِجانِنْ أَم يَكونُ الصُراحُ غَيرَ صُراحِ,الخفيف
1279,جَهِلوني وَإِن عَمَرتُ قَليلنْ نَسَبَتني لَهُم رُؤوسُ الرِماحِ,الخفيف
1484,كَم قَتيلِنْ كَما قُتِلتُ شَهيدِ بِبَياضِ الطُلى وَوَردِ الخُدودِ,الخفيف
1485,وَعُيونِ المَها وَلا كَعُيونِنْ فَتَكَت بِالمُتَيْيَمِ المَعمودِ,الخفيف
1486,دَرْرَ دَرْرُ الصِبا أَأَيْيامَ تَجري رِ ذُيولي بِدارِ أَثلَةَ عودي,الخفيف
1487,عَمرَكَ اللَهُ هَل رَأَيتَ بُدورنْ طَلَعَت في بَراقِعِنْ وَعُقودِ,الخفيف
1488,رامِياتِنْ بِأَسهُمِنْ ريشُها الهُد بُ تَشُقْقُ القُلوبُ قَبلَ الجُلودِ,الخفيف
1489,يَتَرَشْشَفنَ مِن فَمي رَشَفاتِنْ هُنْنَ فيهِ أَحلى مِنَ التَوحيدِ,الخفيف
1490,كُلْلُ خَمصانَةتِنْ أَرَقْقُ مِنَ الخَم رِ بِقَلبِنْ أَقسى مِنَ الجَلمودِ,الخفيف
1491,ذاتِ فَرعِنْ كَأَنْنَما ضُرِبَ العَن بَرُ فيهِ بِماءِ وَردِنْ وَعودِ,الخفيف
1492,حالِكِنْ كَالغُدافِ جَثلِنْ دَجوجِي يِنْ أَثيثِنْ جَعدِنْ بِلا تَجعيدِ,الخفيف
1493,تَحمِلُ المِسكَ عَن غَدائِرِها الري حُ وَتَفتَرْرُ عَن شَنيبِنْ بَرودِ,الخفيف
1494,جَمَعَت بَينَ جِسمِ أَحمَدَ وَالسُق مِ وَبَينَ الجُفونِ وَالتَسهيدِ,الخفيف
1495,هَذِهِ مُهجَتي لَدَيكِ لِحيني فَاِنقُصي مِن عَذابِها أَو فَزيدي,الخفيف
1496,أَهلُ ما بي مِنَ الضَنى بَطَلُنْ صي دَ بِتَصفيفِ طُرْرَةتِنْ وَبِجيدِ,الخفيف
1497,كُلْلُ شَيءِنْ مِنَ الدِماءِ حَرامُنْ شُربُهُ ما خَلا دَمَ العُنقودِ,الخفيف
1498,فَاِسقِنيها فِد لِعَينَيكِ نَفسي مِن غَزالِنْ وَطارِفي وَتَليدي,الخفيف
1499,شَيبُ رَأسي وَذِلْلَتي وَنُحولي وَدُموعي عَلى هَواكَ شُهودي,الخفيف
1500,أَيْيَ يَومِنْ سَرَرتَني بِوِصالِنْ لَم تَرُعني ثَلاثَتَنْ بِصُدودِ,الخفيف
1501,ما مُقامي بِأَرضِ نَخلَةَ إِلْلا كَمُقامِ المَسيحِ بَينَ اليَهودِ,الخفيف
1502,مَفرَشي صَهوَةُ الحِصانِ وَلَكِن نَ قَميصي مَسرودَتُنْ مِن حَديدِ,الخفيف
1503,لَأمَتُنْ فاضَتُنْ أَضاتُنْ دِلاصُنْ أَحكَمَت نَسجَها يَدا داوْوُدِ,الخفيف
1504,أَينَ فَضلي إِذا قَنِعتُ مِنَ الدَه رِ بِعَيشِنْ مُعَجْجَلِ التَنكيدِ,الخفيف
1505,ضاقَ صَدري وَطالَ في طَلَبِ الرِز قِ قِيامي وَقَلْلَ عَنهُ قُعودي,الخفيف
1506,أَبَدنْ أَقطَعُ البِلادَ وَنَجمي في نُحوسِنْ وَهِمْمَتي في سُعودِ,الخفيف
1507,وَلَعَلْلي مُؤَمْمِلُنْ بَعضَ ما أَب لُغُ بِاللُطفِ مِن عَزيزِنْ حَميدِ,الخفيف
1508,لِسَرِيْيٍ لِباسُهُ خَشِنُ القُط نِ وَمَروِيْيُ مَروَ لِبسُ القُرودِ,الخفيف
1509,عِش عَزيزنْ أَو مُت وَأَنتَ كَريمُنْ بَينَ طَعنِ القَنا وَخَفقِ البُنودِ,الخفيف
1510,فَرُؤوسُ الرِماحِ أَذهَبُ لِلغَي ظِ وَأَشفى لِغِلْلِ صَدرِ الحَقودِ,الخفيف
1511,لا كَما قَد حَيْيتَ غَيرَ حَميدِنْ وَإِذا مُتْتَ مُتْتَ غَيرَ فَقيدِ,الخفيف
1512,فَاِطلُبِ العِزْزَ في لَظى وَذَرِ الذُل لَ وَلَو كانَ في جِنانِ الخُلودِ,الخفيف
1513,يُقتَلُ العاجِزُ الجَبانُ وَقَد يَع جِزُ عَن قَطعِ بُخنُقِ المَولودِ,الخفيف
1514,وَيُوَقْقى الفَتى المِخَشْشُ وَقَد خَو وَضَ في ماءِ لَبْبَةِ الصِنديدِ,الخفيف
1515,لا بِقَومي شَرُفتُ بَل شَرُفوا بي وَبِنَفسي فَخَرتُ لا بِجُدودي,الخفيف
1516,وَبِهِم فَخرُ كُلْلِ مَن نَطَقَ الضا دَ وَعَوذُ الجاني وَعَوثُ الطَريدِ,الخفيف
1517,إِن أَكُن مُعجَبنْ فَعُجبُ عَجيبِنْ لَم يَجِد فَوقَ نَفسِهِ مِن مَزيدِ,الخفيف
1518,أَنا تِربُ النَدى وَرَبْبُ القَوافي وَسِمامُ العِدا وَغَيظُ الحَسودِ,الخفيف
1519,أَنا في أُمْمَةتِنْ تَدارَكَها اللَ هُ غَريبُنْ كَصالِحِنْ في ثَمودِ,الخفيف
1837,حَسَمَ الصُلحُ ما اِشتَهَتهُ الأَعادي وَأَذاعَتهُ أَلسُنُ الحُسْسادِ,الخفيف
