البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
تاجِر بي اللَهَ تَفُز بِالرِضى وَتَربَحِ الجَنَّةَ في التَجرِ,وَتَربَحِ الجَنَّةَ في التَجرِ,تاجِر بي اللَهَ تَفُز بِالرِضى,السريع,المعتمد بن عباد
يا أكرم الحاضر والبادي وفارس الموكب والنادي,وفارس الموكب والنادي,يا أكرم الحاضر والبادي,السريع,عمارة اليمني
ويا ذباب الأبيض المنتضي عزماً ونصل الصعدة الصادي,عزماً ونصل الصعدة الصادي,ويا ذباب الأبيض المنتضي,السريع,عمارة اليمني
وافى كتاب منك مضمونه شكرك عن بري وإسعادي,شكرك عن بري وإسعادي,وافى كتاب منك مضمونه,السريع,عمارة اليمني
بدأت بالحسنى فجازيتها والفضل في الإحسان للبادي,والفضل في الإحسان للبادي,بدأت بالحسنى فجازيتها,السريع,عمارة اليمني
فثق بودي وأعتقد أنني لمن يناويك بمرصاد,لمن يناويك بمرصاد,فثق بودي وأعتقد أنني,السريع,عمارة اليمني
وسل من الله تجد منعماً طول حياة الناصر الهادي,طول حياة الناصر الهادي,وسل من الله تجد منعماً,السريع,عمارة اليمني
يا مانحي طيب مواعيده حاشاك مولاي من المطل,حاشاك مولاي من المطل,يا مانحي طيب مواعيده,السريع,ابن مليك الحموي
فأنت ماضي الأمر يا ذا الذي يزين حسن القول بالفعل,يزين حسن القول بالفعل,فأنت ماضي الأمر يا ذا الذي,السريع,ابن مليك الحموي
فاشدد بإحسانك أزري وصل بحبل جدواك عرى حبلي,بحبل جدواك عرى حبلي,فاشدد بإحسانك أزري وصل,السريع,ابن مليك الحموي
فكم روت يمناك لي عن عطا وحدثت في الجود عن سهل,وحدثت في الجود عن سهل,فكم روت يمناك لي عن عطا,السريع,ابن مليك الحموي
وامدد يدا نحو الوفا طالما تعودت بالبسط والبذل,تعودت بالبسط والبذل,وامدد يدا نحو الوفا طالما,السريع,ابن مليك الحموي
ووفنى حق قريضى فما مثلي يشوب الجد بالهزل,مثلي يشوب الجد بالهزل,ووفنى حق قريضى فما,السريع,ابن مليك الحموي
ولا تبعني المدح بالشكر يا اخا ربيع الجود والفضل,اخا ربيع الجود والفضل,ولا تبعني المدح بالشكر يا,السريع,ابن مليك الحموي
فالمدح نفل والعطا سيدي فرض وليس الشكر بالنفل,فرض وليس الشكر بالنفل,فالمدح نفل والعطا سيدي,السريع,ابن مليك الحموي
فجد بما شئت فاني امرؤ ارضى من الوابل بالطل,ارضى من الوابل بالطل,فجد بما شئت فاني امرؤ,السريع,ابن مليك الحموي
واستجلها عذراء اوصافها تغنيك عن نعم وعن جمل,تغنيك عن نعم وعن جمل,واستجلها عذراء اوصافها,السريع,ابن مليك الحموي
عروسة بالدر قد نطقت مليحة المظهر والشكل,مليحة المظهر والشكل,عروسة بالدر قد نطقت,السريع,ابن مليك الحموي
جاءت الى نحوك من منطقي تعرب عن جزئي وعن كلي,تعرب عن جزئي وعن كلي,جاءت الى نحوك من منطقي,السريع,ابن مليك الحموي
فحل ما كان بها عاطلا وخل من بالغ في العذل,وخل من بالغ في العذل,فحل ما كان بها عاطلا,السريع,ابن مليك الحموي
لا زلت ترقى في سماء العلا يا واحد الفضل بلا مثل,يا واحد الفضل بلا مثل,لا زلت ترقى في سماء العلا,السريع,ابن مليك الحموي
ما غردت ورق على ايكة وجادت الافياء بالظل,وجادت الافياء بالظل,ما غردت ورق على ايكة,السريع,ابن مليك الحموي
يَا ابنَ نُعيمٍ دامَ ذَمِّى لِمَا سَلَكتَهُ من قُبحِ منهاجِ,سَلَكتَهُ من قُبحِ منهاجِ,يَا ابنَ نُعيمٍ دامَ ذَمِّى لِمَا,السريع,أبو الحسين الجزار
خالفتَ من ربَّاك في فعله إذ أنت دخَّال ابن خرَّاج,إذ أنت دخَّال ابن خرَّاج,خالفتَ من ربَّاك في فعله,السريع,أبو الحسين الجزار
كَم تَنصَحُ الدُنيا وَلا نَقبَلُ وَفائِزٌ مَن جَدُّهُ مُقبِلُ,وَفائِزٌ مَن جَدُّهُ مُقبِلُ,كَم تَنصَحُ الدُنيا وَلا نَقبَلُ,السريع,أبو العلاء المعري
إِنَّ أَذاها مِثلُ أَفعالِنا ماضٍ وَفي الحالِ وَمُستَقبَلُ,ماضٍ وَفي الحالِ وَمُستَقبَلُ,إِنَّ أَذاها مِثلُ أَفعالِنا,السريع,أبو العلاء المعري
أَجبَلَتِ الأَبحُرُ في عَصرِنا هَذا كَما أَبحَرَتِ الأَجبُلُ,هَذا كَما أَبحَرَتِ الأَجبُلُ,أَجبَلَتِ الأَبحُرُ في عَصرِنا,السريع,أبو العلاء المعري
فَاِترُك لِأَهلِ المُلكِ لَذّاتِهِم فحَسبُنا الكَمأَةُ وَالأَحبَلُ,فحَسبُنا الكَمأَةُ وَالأَحبَلُ,فَاِترُك لِأَهلِ المُلكِ لَذّاتِهِم,السريع,أبو العلاء المعري
وَنَشرَبُ الماءَ بِراحاتِنا إِن لَم يَكُن ما بَينَنا جُنبُلُ,إِن لَم يَكُن ما بَينَنا جُنبُلُ,وَنَشرَبُ الماءَ بِراحاتِنا,السريع,أبو العلاء المعري
تَسَوَّقَ الناسُ بِفُرقانِهِم وَاِنتَبَلوا جَهلاً فَلَم يَنبُلوا,وَاِنتَبَلوا جَهلاً فَلَم يَنبُلوا,تَسَوَّقَ الناسُ بِفُرقانِهِم,السريع,أبو العلاء المعري
وَلَيسَ ما يُنقَلُ عَن عاصِمٍ كَما رَوى عَن شَيخِهِ قُنبُلُ,كَما رَوى عَن شَيخِهِ قُنبُلُ,وَلَيسَ ما يُنقَلُ عَن عاصِمٍ,السريع,أبو العلاء المعري
لا تَأمَنُ الأَغفارُ في النيقِ أَن تُصبِحَ مَوصولاً بِها الأَحبُلُ,تُصبِحَ مَوصولاً بِها الأَحبُلُ,لا تَأمَنُ الأَغفارُ في النيقِ أَن,السريع,أبو العلاء المعري
يُغنيكَ قَطرٌ بَل مِنكَ الصَدى في العَيشِ أَن تَزدادَ قُطرُبُّلُ,في العَيشِ أَن تَزدادَ قُطرُبُّلُ,يُغنيكَ قَطرٌ بَل مِنكَ الصَدى,السريع,أبو العلاء المعري
وَالفَذُّ يَكفيكَ إِذا فاتَكَ الرَ قيبُ وَالنافِسُ وَالمُسبِلُ,قيبُ وَالنافِسُ وَالمُسبِلُ,وَالفَذُّ يَكفيكَ إِذا فاتَكَ الرَ,السريع,أبو العلاء المعري
لَو نَطَقَ الدَهرُ هَجا أَهلَهُ كَأَنَّهُ الرومِيُّ أَو دِعبِلُ,كَأَنَّهُ الرومِيُّ أَو دِعبِلُ,لَو نَطَقَ الدَهرُ هَجا أَهلَهُ,السريع,أبو العلاء المعري
وَهوَ لَعَمري شاعِرٌ مُغرِزٌ بِالفِعلِ لَكِن لَفظُهُ مُجبِلُ,بِالفِعلِ لَكِن لَفظُهُ مُجبِلُ,وَهوَ لَعَمري شاعِرٌ مُغرِزٌ,السريع,أبو العلاء المعري
إِن كُفَّ ما بَينَهُمُ حازِمٌ فَلُبُّهُ المُطلَقُ لا يُكبَلُ,فَلُبُّهُ المُطلَقُ لا يُكبَلُ,إِن كُفَّ ما بَينَهُمُ حازِمٌ,السريع,أبو العلاء المعري
وَفاعِلاتُن وَمَفاعيلُها تُكَفُّ في الوَزنِ وَلا تُخبَلُ,تُكَفُّ في الوَزنِ وَلا تُخبَلُ,وَفاعِلاتُن وَمَفاعيلُها,السريع,أبو العلاء المعري
لا تَغبِطِ الأَقوامَ يَوماً عَلى ما أَكَلوا خَضماً وَما سُربِلوا,ما أَكَلوا خَضماً وَما سُربِلوا,لا تَغبِطِ الأَقوامَ يَوماً عَلى,السريع,أبو العلاء المعري
يَذبُلُ غُصنُ العَيشِ حَقّاً وَلَو أَضحى وَمِن أَوراقِهِ يَذبُلُ,أَضحى وَمِن أَوراقِهِ يَذبُلُ,يَذبُلُ غُصنُ العَيشِ حَقّاً وَلَو,السريع,أبو العلاء المعري
فَلَيتَ حَوّاءَ عَقيمٌ غَدَت لا تَلِدُ الناسَ وَلا تَحبَلُ,لا تَلِدُ الناسَ وَلا تَحبَلُ,فَلَيتَ حَوّاءَ عَقيمٌ غَدَت,السريع,أبو العلاء المعري
وَلَيتَ شَيئاً وَأَبانا الَّذي جاءَ بِنا أَهبَلَهُ المُهبِلُ,جاءَ بِنا أَهبَلَهُ المُهبِلُ,وَلَيتَ شَيئاً وَأَبانا الَّذي,السريع,أبو العلاء المعري
وَلَيتَنا تُترَكُ أَجسادُنا كَما يَزولُ السُمرُ المُحبِلُ,كَما يَزولُ السُمرُ المُحبِلُ,وَلَيتَنا تُترَكُ أَجسادُنا,السريع,أبو العلاء المعري
تَفَكَّروا بِاللهِ وَاِستَيقِظوا فَإِنَّها داهِيَةٌ ضِئبَلُ,فَإِنَّها داهِيَةٌ ضِئبَلُ,تَفَكَّروا بِاللهِ وَاِستَيقِظوا,السريع,أبو العلاء المعري
في سُنبُلٍ يُخلَقُ مِن حَبَّةٍ ثُمَّتَ مِنها يُخلَقُ السُنبُلُ,ثُمَّتَ مِنها يُخلَقُ السُنبُلُ,في سُنبُلٍ يُخلَقُ مِن حَبَّةٍ,السريع,أبو العلاء المعري
أَرادَ مَن يَجهَلُ تَقويمَنا وَنَحنُ أَخيافٌ كَما نُحبَلُ,وَنَحنُ أَخيافٌ كَما نُحبَلُ,أَرادَ مَن يَجهَلُ تَقويمَنا,السريع,أبو العلاء المعري
يَكرَهُ عَولَ الشَيخِ أَبناؤُهُ وَهَل تَعولُ الأُسدَ الأَشبُلُ,وَهَل تَعولُ الأُسدَ الأَشبُلُ,يَكرَهُ عَولَ الشَيخِ أَبناؤُهُ,السريع,أبو العلاء المعري
نَنزِلُ مِن دارٍ لَنا رَحبَةٍ تَُطَلُّ بِالآفاتِ أَو توبَلُ,تَُطَلُّ بِالآفاتِ أَو توبَلُ,نَنزِلُ مِن دارٍ لَنا رَحبَةٍ,السريع,أبو العلاء المعري
وَكُلُّ مَن حَلَّ بِها يَكرَهُ ال رِحلَةَ عَنها وَهيَ تُستَوبَلُ,رِحلَةَ عَنها وَهيَ تُستَوبَلُ,وَكُلُّ مَن حَلَّ بِها يَكرَهُ ال,السريع,أبو العلاء المعري
إِنَّ أَديماً لي أَنا وَقتُهُ فَأَينَ مِنّي الشَجَرُ المَعبِلُ,فَأَينَ مِنّي الشَجَرُ المَعبِلُ,إِنَّ أَديماً لي أَنا وَقتُهُ,السريع,أبو العلاء المعري
يا من غدت تختال من خالِها وخالُها يقضي بتهجينها,وخالُها يقضي بتهجينها,يا من غدت تختال من خالِها,السريع,ابن سناء الملك
كأَنما خدُّك تُفَّاحَةٌ وخَالها نُقْطَةُ تَعْيِينها,وخَالها نُقْطَةُ تَعْيِينها,كأَنما خدُّك تُفَّاحَةٌ,السريع,ابن سناء الملك
بُعداً لَقَومٍ جَهلُهُم جَهلُ ذي ال عِلَّةِ في العِلمِ بِمَعلولِها,عِلَّةِ في العِلمِ بِمَعلولِها,بُعداً لَقَومٍ جَهلُهُم جَهلُ ذي ال,السريع,المكزون السنجاري
وَلا يَصِحُّ العِلمُ مِن عالِمٍ بِجُملَةٍ إِلّا بِتَفصيلِها,بِجُملَةٍ إِلّا بِتَفصيلِها,وَلا يَصِحُّ العِلمُ مِن عالِمٍ,السريع,المكزون السنجاري
قَصَّر في أوصافِك العالِمُ وكَثَّر الناثِرُ والناظمُ,وكَثَّر الناثِرُ والناظمُ,قَصَّر في أوصافِك العالِمُ,السريع,ظافر الحداد
من يكن البحرُ له راحةً يَضيق عن خنصره الخاتم,يَضيق عن خنصره الخاتم,من يكن البحرُ له راحةً,السريع,ظافر الحداد
أَهْدَى لَنَا الْخِيرِيُّ فِي الرَّوْضَهْ عَرْفَ خُيُورٍ فِيكَ مُبْيَضَّهْ,عَرْفَ خُيُورٍ فِيكَ مُبْيَضَّهْ,أَهْدَى لَنَا الْخِيرِيُّ فِي الرَّوْضَهْ,السريع,ابن زاكور
أَصْفَرُهُ الْفَاقِعُ مِنْ ذَهَبٍ وَالأَبْيَضُ النَّاصِعُ مِنْ فِضَّهْ,وَالأَبْيَضُ النَّاصِعُ مِنْ فِضَّهْ,أَصْفَرُهُ الْفَاقِعُ مِنْ ذَهَبٍ,السريع,ابن زاكور
وَالأَحْمَرُ الْفَاقِعُ وَجْنَةُ مَنْ أَغْرَى بِكُلِّ الْمُبْتَلَى بَعْضَهْ,أَغْرَى بِكُلِّ الْمُبْتَلَى بَعْضَهْ,وَالأَحْمَرُ الْفَاقِعُ وَجْنَةُ مَنْ,السريع,ابن زاكور
سَرَى إِلَيْهِ خُفْيَةً خَجَلٌ فَعَضَّهُ فِي خَدِّهِ عَضَّهْ,فَعَضَّهُ فِي خَدِّهِ عَضَّهْ,سَرَى إِلَيْهِ خُفْيَةً خَجَلٌ,السريع,ابن زاكور
لَوْلاَ ذُبُولٌ يَعْتَرِيهِ جَنىً قُلْتُ أَيَادِي السَّيِّدِ الْغَضَّهْ,قُلْتُ أَيَادِي السَّيِّدِ الْغَضَّهْ,لَوْلاَ ذُبُولٌ يَعْتَرِيهِ جَنىً,السريع,ابن زاكور
جَادَتْ بِهَا كَفٌّ لَهُ سَمَحَتْ مَا عَرَفَتْ مُذْ بَسَطَتْ قَبْضَهْ,مَا عَرَفَتْ مُذْ بَسَطَتْ قَبْضَهْ,جَادَتْ بِهَا كَفٌّ لَهُ سَمَحَتْ,السريع,ابن زاكور
دَامَ عُلاَهُ وَالْمُنَى قَائِمٌ بَيْنَ يَدَيْهِ صَادِقُ النَّهْضَهْ,بَيْنَ يَدَيْهِ صَادِقُ النَّهْضَهْ,دَامَ عُلاَهُ وَالْمُنَى قَائِمٌ,السريع,ابن زاكور
