الشاعر,البحر,الشطر الأيمن,الشطر الأيسر,البيت
الإمام القحطاني الأندلسي,الكامل,لاَ تَخْلُ بِامْرَأَةٍ لَدَيْكَ بِرِيبَةٍ , لَوْ كُنْتَ في النُّسَّاكِ مِثْلَ بَنَانِ,لاَ تَخْلُ بِامْرَأَةٍ لَدَيْكَ بِرِيبَةٍ لَوْ كُنْتَ في النُّسَّاكِ مِثْلَ بَنَانِ
الإمام القحطاني الأندلسي,الكامل,إِنَّ الرِّجَالَ النَّاظِرِينَ إِلَى النِّسَا , مِثْلُ الْكِلاَبِ تَطُوفُ بِاللُّحْمَانِ,إِنَّ الرِّجَالَ النَّاظِرِينَ إِلَى النِّسَا مِثْلُ الْكِلاَبِ تَطُوفُ بِاللُّحْمَانِ
الإمام القحطاني الأندلسي,الكامل,إِنْ لَمْ تَصُنْ تِلْكَ اللُّحُومَ أُسُودُهَا , أُكِلَتْ بِلاَ عِوَضٍ وَلاَ أَثْمَانِ,إِنْ لَمْ تَصُنْ تِلْكَ اللُّحُومَ أُسُودُهَا أُكِلَتْ بِلاَ عِوَضٍ وَلاَ أَثْمَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَقْبَلَنَّ مِنَ النِّسَاءِ مَوَدَّةً , فَقُلُوبُهُنَّ سَرِيعَةُ الْمَيَلاَنِ,لاَ تَقْبَلَنَّ مِنَ النِّسَاءِ مَوَدَّةً فَقُلُوبُهُنَّ سَرِيعَةُ الْمَيَلاَنِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَتْرُكَنْ أَحَدًا بِأَهْلِكَ خَالِيًا , فَعَلَى النِّسَاءِ تَقَاتَلَ الأَخَوَانِ,لاَ تَتْرُكَنْ أَحَدًا بِأَهْلِكَ خَالِيًا فَعَلَى النِّسَاءِ تَقَاتَلَ الأَخَوَانِ
الإمام القحطاني الأندلسي,الكامل,وَاغْضُضْ جُفُونَكَ عَنْ مُلاَحَظَةِ النِّسَا , وَمَحَاسِنِ الأَحْدَاثِ وَالصِّبْيَانِ,وَاغْضُضْ جُفُونَكَ عَنْ مُلاَحَظَةِ النِّسَا وَمَحَاسِنِ الأَحْدَاثِ وَالصِّبْيَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَجْعَلَنَّ طَلاَقَ أَهْلِكَ عُرْضَةً , إِنَّ الطَّلاَقَ لأَخْبَثُ الأَيْمَانِ,لاَ تَجْعَلَنَّ طَلاَقَ أَهْلِكَ عُرْضَةً إِنَّ الطَّلاَقَ لأَخْبَثُ الأَيْمَانِ
الإمام القحطاني الأندلسي,الكامل,إِنَّ الطَّلاَقَ مَعَ الْعِتَاقِ كِلاَهُمَا , قَسَمَانِ عِنْدَ اللهِ مَمْقُوتَانِ,إِنَّ الطَّلاَقَ مَعَ الْعِتَاقِ كِلاَهُمَا قَسَمَانِ عِنْدَ اللهِ مَمْقُوتَانِ
الإمام القحطاني الأندلسي,الكامل,وَاحْفِرْ لِسِرِّكَ في فُُؤَادِكَ مَلْحَدًا , وَادْفِنْهُ في الأَحْشَاءِ أَيَّ دِفَانِ,وَاحْفِرْ لِسِرِّكَ في فُُؤَادِكَ مَلْحَدًا وَادْفِنْهُ في الأَحْشَاءِ أَيَّ دِفَانِ
الإمام القحطاني الأندلسي,الكامل,إِنَّ الصَّدِيقَ مَعَ الْعَدُوِّ كِلاَهُمَا , في السِّرِّ عِنْدَ أُولِي النُّهَى شَكْلاَنِ,إِنَّ الصَّدِيقَ مَعَ الْعَدُوِّ كِلاَهُمَا في السِّرِّ عِنْدَ أُولِي النُّهَى شَكْلاَنِ
الإمام القحطاني الأندلسي,الكامل,لاَ يَبْدُ مِنْكَ إِلَى صَدِيقِكَ زَلَّةٌ , وَاجْعَلْ فَُؤَادَكَ أَوْثَقَ الْخِلاَّنِ,لاَ يَبْدُ مِنْكَ إِلَى صَدِيقِكَ زَلَّةٌ وَاجْعَلْ فَُؤَادَكَ أَوْثَقَ الْخِلاَّنِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَحْقِرَنَّ مِنَ الذُّنُوبِ صِغَارَهَا , فَالْقَطْرُ مِنْهُ تَدَفُّقُ الْخِلْجَانِ,لاَ تَحْقِرَنَّ مِنَ الذُّنُوبِ صِغَارَهَا فَالْقَطْرُ مِنْهُ تَدَفُّقُ الْخِلْجَانِ
الإمام القحطاني الأندلسي,الكامل,وَإِذَا نَذَرْتَ فَكُنْ بِنَذْرِكَ مُوفِيًا , فَالنَّذْرُ مِثْلُ الْعَهْدِ مَسْئُولاَنِ ,وَإِذَا نَذَرْتَ فَكُنْ بِنَذْرِكَ مُوفِيًا فَالنَّذْرُ مِثْلُ الْعَهْدِ مَسْئُولاَنِ 
الإمام القحطاني الأندلسي,الكامل,لاَ تُشْغَلَنَّ بِعَيْبِ غَيْرِكَ غَافِلاً , عَنْ عَيْبِ نَفْسِكَ إِنَّهُ عَيْبَانِ,لاَ تُشْغَلَنَّ بِعَيْبِ غَيْرِكَ غَافِلاً عَنْ عَيْبِ نَفْسِكَ إِنَّهُ عَيْبَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تُفْنِ عُمْرَكَ في الْجِدَالِ مُخَاصِمًا , إِنَّ الْجِدَالَ يُخِلُّ بِالأَدْيَانِ,لاَ تُفْنِ عُمْرَكَ في الْجِدَالِ مُخَاصِمًا إِنَّ الْجِدَالَ يُخِلُّ بِالأَدْيَانِ
الإمام القحطاني الأندلسي,الكامل,وَاحْذَرْ مُجَادَلَةَ الرِّجَالِ فَإِنَّهَا , تَدْعُو إِلَى الشَّحْنَاءِ وَالشَّنَآنِ,وَاحْذَرْ مُجَادَلَةَ الرِّجَالِ فَإِنَّهَا تَدْعُو إِلَى الشَّحْنَاءِ وَالشَّنَآنِ
الإمام القحطاني الأندلسي,الكامل,وَإِذَا اضْطُرِرْتَ إِلَى الْجِدَالِ وَلَمْ تَجِدْ , لَكَ مَهْرَبًا وَتَلاَقَتِ الصَّفَّانِ,وَإِذَا اضْطُرِرْتَ إِلَى الْجِدَالِ وَلَمْ تَجِدْ لَكَ مَهْرَبًا وَتَلاَقَتِ الصَّفَّانِ
الإمام القحطاني الأندلسي,الكامل,فَاجْعَلْ كِتَابَ اللهِ دِرْعًا سَابِغًا , وَالشَّرْعَ سَيْفَكَ وَابْدُ في الْمَيْدَانِ,فَاجْعَلْ كِتَابَ اللهِ دِرْعًا سَابِغًا وَالشَّرْعَ سَيْفَكَ وَابْدُ في الْمَيْدَانِ
الإمام القحطاني الأندلسي,الكامل,وَالسُّنَّةَ الْبَيْضَاءَ دُونَكَ جُنَّةً , وَارْكَبْ جَوَادَ الْعَزْمِ في الْجَوَلاَنِ,وَالسُّنَّةَ الْبَيْضَاءَ دُونَكَ جُنَّةً وَارْكَبْ جَوَادَ الْعَزْمِ في الْجَوَلاَنِ
الإمام القحطاني الأندلسي,الكامل,وَاثْبُتْ بِصَبْرِكَ تَحْتَ أَلْوِيَةِ الْهُدَى , فَالصَّبْرُ أَوْثَقُ عُدَّةِ الإِنْسَانِ,وَاثْبُتْ بِصَبْرِكَ تَحْتَ أَلْوِيَةِ الْهُدَى فَالصَّبْرُ أَوْثَقُ عُدَّةِ الإِنْسَانِ
الإمام القحطاني الأندلسي,الكامل,وَاطْعَنْ بِرُمْحِ الْحَقِّ كُلَّ مُعَانِدٍ , للهِ دَرُّ الْفَارِسِ الطَّعَّانِ,وَاطْعَنْ بِرُمْحِ الْحَقِّ كُلَّ مُعَانِدٍ للهِ دَرُّ الْفَارِسِ الطَّعَّانِ
الإمام القحطاني الأندلسي,الكامل,وَاحْمِلْ بِسَيْفِ الصِّدْقِ حَمْلَةَ مُخْلِصٍ , مُتَجَرِّدٍ للهِ غَيْرِ جَبَانِ,وَاحْمِلْ بِسَيْفِ الصِّدْقِ حَمْلَةَ مُخْلِصٍ مُتَجَرِّدٍ للهِ غَيْرِ جَبَانِ
الإمام القحطاني الأندلسي,الكامل,وَاحْذَرْ بِجُهْدِكَ مَكْرَ خَصْمِكَ إِنَّهُ , كَالثَّعْلَبِ الْبَرِّيِّ في الرَّوَغَانِ,وَاحْذَرْ بِجُهْدِكَ مَكْرَ خَصْمِكَ إِنَّهُ كَالثَّعْلَبِ الْبَرِّيِّ في الرَّوَغَانِ
الإمام القحطاني الأندلسي,الكامل,أَصْلُ الْجِدَالِ مِنَ السُّؤَالِ وَفَرْعُهُ , حُسْنُ الْجَوَابِ بِأَحْسَنِ التِّبْيَانِ,أَصْلُ الْجِدَالِ مِنَ السُّؤَالِ وَفَرْعُهُ حُسْنُ الْجَوَابِ بِأَحْسَنِ التِّبْيَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَلْتَفِتْ عِنْدَ السُّؤَالِ وَلاَ تُعِدْ , لَفْظَ السُّؤَالِ كِلاَهُمَا عَيْبَانِ,لاَ تَلْتَفِتْ عِنْدَ السُّؤَالِ وَلاَ تُعِدْ لَفْظَ السُّؤَالِ كِلاَهُمَا عَيْبَانِ
الإمام القحطاني الأندلسي,الكامل,وَإِذَا غَلَبْتَ الْخَصْمَ لاَ تَهْزَأْ بِهِ , فَالْعُجْبُ يُخْمِدُ جَمْرَةَ الإِحْسَانِ,وَإِذَا غَلَبْتَ الْخَصْمَ لاَ تَهْزَأْ بِهِ فَالْعُجْبُ يُخْمِدُ جَمْرَةَ الإِحْسَانِ
الإمام القحطاني الأندلسي,الكامل,فَلَرُبَّمَا انْهَزَمَ الْمُحَارِبُ عَامِدًا , ثُمَّ انْثَنَى فَسَطَا عَلَى الْفُرْسَانِ,فَلَرُبَّمَا انْهَزَمَ الْمُحَارِبُ عَامِدًا ثُمَّ انْثَنَى فَسَطَا عَلَى الْفُرْسَانِ
الإمام القحطاني الأندلسي,الكامل,وَاسْكُتْ إِذَا وَقَعَ الْخُصُومُ وَقَعْقَعُوا , فَلَرُبَّمَا أَلْقَوْكَ في بَحْرَانِ,وَاسْكُتْ إِذَا وَقَعَ الْخُصُومُ وَقَعْقَعُوا فَلَرُبَّمَا أَلْقَوْكَ في بَحْرَانِ
الإمام القحطاني الأندلسي,الكامل,وَلَرُبَّمَا ضَحِكَ الْخُصُومُ لِدَهْشَةٍ , فَاثْبُتْ وَلاَ تَنْكَلْ عَنِ الْبُرْهَانِ,وَلَرُبَّمَا ضَحِكَ الْخُصُومُ لِدَهْشَةٍ فَاثْبُتْ وَلاَ تَنْكَلْ عَنِ الْبُرْهَانِ
الإمام القحطاني الأندلسي,الكامل,فَإِذَا أَطَالُوا في الْكَلاَمِ فَقُلْ لَهُمْ , إِنَّ الْبَلاَغَةَ لُجِّمَتْ بِبَيَانِ,فَإِذَا أَطَالُوا في الْكَلاَمِ فَقُلْ لَهُمْ إِنَّ الْبَلاَغَةَ لُجِّمَتْ بِبَيَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَغْضَبَنَّ إِذَا سُئِلْتَ وَلاَ تَصِحْ , فَكِلاَهُمَا خُلُقَانِ مَذْمُومَانِ,لاَ تَغْضَبَنَّ إِذَا سُئِلْتَ وَلاَ تَصِحْ فَكِلاَهُمَا خُلُقَانِ مَذْمُومَانِ
الإمام القحطاني الأندلسي,الكامل,وَإِذَا انْقَلَبْتَ عَنِ السُّؤَالِ مُجَاوِبًا , فَكِلاَهُمَا لاَ شَكَّ مُنْقَطِعَانِ,وَإِذَا انْقَلَبْتَ عَنِ السُّؤَالِ مُجَاوِبًا فَكِلاَهُمَا لاَ شَكَّ مُنْقَطِعَانِ
الإمام القحطاني الأندلسي,الكامل,وَاحْذَرْ مُنَاظَرَةً بِمَجْلِسِ خِيفَةٍ , حَتَّى تُبَدَّلَ خِيفَةً بِأَمَانِ,وَاحْذَرْ مُنَاظَرَةً بِمَجْلِسِ خِيفَةٍ حَتَّى تُبَدَّلَ خِيفَةً بِأَمَانِ
الإمام القحطاني الأندلسي,الكامل,نَاظِرْ أَدِيبًا مُنْصِفًا لَكَ عَاقِلاً , وَانْصِفْهُ أَنْتَ بِحَسْبِ مَا تَرَيَانِ,نَاظِرْ أَدِيبًا مُنْصِفًا لَكَ عَاقِلاً وَانْصِفْهُ أَنْتَ بِحَسْبِ مَا تَرَيَانِ
الإمام القحطاني الأندلسي,الكامل,وَيَكُونُ بَيْنَكُمَا حَكِيمٌ حَاكِمًا , عَدْلاً إِذَا جِئْتَاهُ تَحْتَكِمَانِ,وَيَكُونُ بَيْنَكُمَا حَكِيمٌ حَاكِمًا عَدْلاً إِذَا جِئْتَاهُ تَحْتَكِمَانِ
الإمام القحطاني الأندلسي,الكامل,كُنْ طُولَ دَهْرِكَ سَاكِتًا مُتَوَاضِعًا , فَهُمَا لِكُلِّ فَضِيلَةٍ بَابَانِ,كُنْ طُولَ دَهْرِكَ سَاكِتًا مُتَوَاضِعًا فَهُمَا لِكُلِّ فَضِيلَةٍ بَابَانِ
الإمام القحطاني الأندلسي,الكامل,وَاخْلَعْ رِدَاءَ الْكِبْرِ عَنْكَ فَإِنَّهُ , لاَ يَسْتَقِلُّ بِحَمْلِهِ الْكَتِفَانِ,وَاخْلَعْ رِدَاءَ الْكِبْرِ عَنْكَ فَإِنَّهُ لاَ يَسْتَقِلُّ بِحَمْلِهِ الْكَتِفَانِ
الإمام القحطاني الأندلسي,الكامل,كُنْ فَاعِلاً لِلْخَيْرِ قَوَّالاً لَهُ , فَالْقَوْلُ مِثْلُ الْفِعْلِ مُقْتَرِنَانِ ,كُنْ فَاعِلاً لِلْخَيْرِ قَوَّالاً لَهُ فَالْقَوْلُ مِثْلُ الْفِعْلِ مُقْتَرِنَانِ 
الإمام القحطاني الأندلسي,الكامل,مِنْ غَوْثِ مَلْهُوفٍ وَشِبْعَةِ جَائِعٍ , وِدِثَارِ عُرْيَانٍ وَفِدْيَةِ عَانِ,مِنْ غَوْثِ مَلْهُوفٍ وَشِبْعَةِ جَائِعٍ وِدِثَارِ عُرْيَانٍ وَفِدْيَةِ عَانِ
الإمام القحطاني الأندلسي,الكامل,فَإِذَا عَمِلْتَ الْخَيْرَ لاَ تَمْنُنْ بِهِ , لاَ خَيْرَ في مُتَمَدِّحٍ مَنَّانِ,فَإِذَا عَمِلْتَ الْخَيْرَ لاَ تَمْنُنْ بِهِ لاَ خَيْرَ في مُتَمَدِّحٍ مَنَّانِ
الإمام القحطاني الأندلسي,الكامل,اُشْكُرْ عَلَى النَّعْمَاءِ وَاصْبِرْ لِلْبَلاَ , فَكِلاَهُمَا خُلُقَانِ مَمْدُوحَانِ,اُشْكُرْ عَلَى النَّعْمَاءِ وَاصْبِرْ لِلْبَلاَ فَكِلاَهُمَا خُلُقَانِ مَمْدُوحَانِ
الإمام القحطاني الأندلسي,الكامل,لاَ تَشْكُوَنَّ بِعِلَّةٍ أَوْ قِلَّةٍ , فَهُمَا لِعِرْضِ الْمَرْءِ فَاضِحَتَانِ,لاَ تَشْكُوَنَّ بِعِلَّةٍ أَوْ قِلَّةٍ فَهُمَا لِعِرْضِ الْمَرْءِ فَاضِحَتَانِ
الإمام القحطاني الأندلسي,الكامل,صُنْ حُرَّ وَجْهِكَ بِالْقَنَاعَةِ إِنَّمَا , صَوْنُ الْوُجُوهِ مُرُوءَةُ الْفِتْيَانِ,صُنْ حُرَّ وَجْهِكَ بِالْقَنَاعَةِ إِنَّمَا صَوْنُ الْوُجُوهِ مُرُوءَةُ الْفِتْيَانِ
